ind,hsa00010,hsa00020,hsa00030,hsa00040,hsa00051,hsa00052,hsa00053,hsa00061,hsa00062,hsa00071,hsa00100,hsa00120,hsa00130,hsa00140,hsa00190,hsa00220,hsa00230,hsa00232,hsa00240,hsa00250,hsa00260,hsa00270,hsa00280,hsa00290,hsa00310,hsa00330,hsa00340,hsa00350,hsa00360,hsa00380,hsa00400,hsa00410,hsa00430,hsa00440,hsa00450,hsa00470,hsa00480,hsa00500,hsa00510,hsa00511,hsa00512,hsa00513,hsa00514,hsa00515,hsa00520,hsa00524,hsa00531,hsa00532,hsa00533,hsa00534,hsa00561,hsa00562,hsa00563,hsa00564,hsa00565,hsa00590,hsa00591,hsa00592,hsa00600,hsa00601,hsa00603,hsa00604,hsa00620,hsa00630,hsa00640,hsa00650,hsa00670,hsa00730,hsa00740,hsa00750,hsa00760,hsa00770,hsa00780,hsa00785,hsa00790,hsa00830,hsa00860,hsa00900,hsa00910,hsa00920,hsa00970,hsa00980,hsa00982,hsa00983,hsa01040,hsa01100,hsa01200,hsa01210,hsa01212,hsa01230,hsa01232,hsa01240,hsa01250,hsa01521,hsa01522,hsa01523,hsa01524,hsa02010,hsa03008,hsa03010,hsa03013,hsa03015,hsa03018,hsa03020,hsa03022,hsa03030,hsa03040,hsa03050,hsa03060,hsa03250,hsa03260,hsa03264,hsa03265,hsa03266,hsa03267,hsa03320,hsa03410,hsa03420,hsa03430,hsa03440,hsa03450,hsa03460,hsa04010,hsa04012,hsa04014,hsa04015,hsa04020,hsa04022,hsa04024,hsa04060,hsa04061,hsa04062,hsa04064,hsa04066,hsa04068,hsa04070,hsa04071,hsa04072,hsa04080,hsa04110,hsa04114,hsa04115,hsa04120,hsa04122,hsa04130,hsa04136,hsa04137,hsa04140,hsa04141,hsa04142,hsa04144,hsa04145,hsa04146,hsa04150,hsa04151,hsa04152,hsa04210,hsa04211,hsa04213,hsa04215,hsa04216,hsa04217,hsa04218,hsa04260,hsa04261,hsa04270,hsa04310,hsa04330,hsa04340,hsa04350,hsa04360,hsa04370,hsa04371,hsa04380,hsa04390,hsa04392,hsa04510,hsa04512,hsa04514,hsa04520,hsa04530,hsa04540,hsa04550,hsa04610,hsa04611,hsa04612,hsa04613,hsa04614,hsa04620,hsa04621,hsa04622,hsa04623,hsa04625,hsa04630,hsa04640,hsa04650,hsa04657,hsa04658,hsa04659,hsa04660,hsa04662,hsa04664,hsa04666,hsa04668,hsa04670,hsa04672,hsa04710,hsa04713,hsa04714,hsa04720,hsa04721,hsa04722,hsa04723,hsa04724,hsa04725,hsa04726,hsa04727,hsa04728,hsa04730,hsa04740,hsa04742,hsa04744,hsa04750,hsa04810,hsa04910,hsa04911,hsa04912,hsa04913,hsa04914,hsa04915,hsa04916,hsa04917,hsa04918,hsa04919,hsa04920,hsa04921,hsa04922,hsa04923,hsa04924,hsa04925,hsa04926,hsa04927,hsa04928,hsa04929,hsa04930,hsa04931,hsa04932,hsa04933,hsa04934,hsa04935,hsa04936,hsa04940,hsa04950,hsa04960,hsa04961,hsa04962,hsa04964,hsa04966,hsa04970,hsa04971,hsa04972,hsa04973,hsa04974,hsa04975,hsa04976,hsa04977,hsa04978,hsa04979,hsa05010,hsa05012,hsa05014,hsa05016,hsa05017,hsa05020,hsa05022,hsa05030,hsa05031,hsa05032,hsa05033,hsa05034,hsa05100,hsa05110,hsa05120,hsa05130,hsa05131,hsa05132,hsa05133,hsa05134,hsa05135,hsa05140,hsa05142,hsa05143,hsa05144,hsa05145,hsa05146,hsa05150,hsa05152,hsa05160,hsa05161,hsa05162,hsa05163,hsa05164,hsa05165,hsa05166,hsa05167,hsa05168,hsa05169,hsa05170,hsa05171,hsa05200,hsa05202,hsa05203,hsa05204,hsa05205,hsa05206,hsa05207,hsa05208,hsa05210,hsa05211,hsa05212,hsa05213,hsa05214,hsa05215,hsa05216,hsa05217,hsa05218,hsa05219,hsa05220,hsa05221,hsa05222,hsa05223,hsa05224,hsa05225,hsa05226,hsa05230,hsa05231,hsa05235,hsa05310,hsa05320,hsa05321,hsa05322,hsa05323,hsa05330,hsa05332,hsa05340,hsa05410,hsa05412,hsa05414,hsa05415,hsa05416,hsa05417,hsa05418
MB-5640,0.00019334437,-9.164292e-06,-5.2664083e-05,1.7693607e-06,7.414771e-07,-2.2701809e-06,9.863249e-08,-8.808974e-06,2.0730107e-05,1.4134332e-05,5.357583e-07,1.4808728e-06,4.975546e-07,0.00016382143,-4.307405e-05,3.993142e-07,-0.0114407,0.0,3.267842e-05,0.0,-0.0,-0.00012864594,0.0,0.0,-4.6967125e-06,-0.00026776068,-6.0003124e-05,3.256075e-05,-6.5358877e-06,-0.00042410265,0.0,4.6127943e-06,-1.1828815e-06,1.1051142e-05,7.8043604e-07,8.505948e-06,6.8896115e-05,8.9639725e-06,0.00016712946,0.0,9.901227e-09,-3.2600879e-06,0.0,2.7201352e-06,1.7005274e-05,-0.0,-1.7502904e-06,1.012691e-06,0.0,3.0842037e-07,-3.4265067e-05,-0.0008400326,-6.69045e-06,-1.7100343e-05,6.995997e-06,-0.00036622025,-8.451193e-07,4.6263168e-08,-0.00017432257,-2.6464934e-06,6.956166e-06,-7.1895556e-07,3.418963e-06,-4.921856e-05,5.3179185e-05,3.3077937e-05,-1.5665645e-08,-8.112074e-07,4.89408e-07,-1.6376295e-07,0.00012694843,4.3476553e-05,-4.106796e-12,-7.9101725e-10,2.6720966e-06,2.5280497e-06,-1.1631884e-05,-0.00015315603,-6.631721e-06,2.714598e-07,-7.704856e-06,8.223842e-06,-6.694211e-07,-5.6557303e-07,2.8897452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.2781173e-07,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0538042e-09,-6.1793837e-13,-0.0,0.0,-0.0,-1.1580826e-05,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.00034686807,-0.00015284937,-0.0003590549,0.001657236,1.3253758e-05,-0.00013717898,-0.00022760409,-0.0,-0.0,0.00017362436,-2.2761033e-06,-0.00086185953,-0.0010168873,-0.0009690815,-0.002146623,0.0002990248,-0.012782913,-0.0,-4.0030784e-05,0.0,-0.0,-1.8505805e-08,0.0,9.538273e-07,-0.0,-0.00020229856,-0.0012853094,-0.0002042355,-0.00041773688,9.168743e-05,0.0,-0.0007070444,-0.0020967803,0.00016574899,-0.002263848,-0.00023573301,-0.00029054936,0.0,-0.0004166433,-7.124185e-05,-0.00016702925,-3.4742836e-05,-0.00067547534,9.941059e-05,0.00042615086,-1.817366e-09,-2.2691106e-06,-0.0,-0.00076351524,-5.4959783e-05,0.0008107928,0.00019598688,0.0,0.0,0.00011753604,-0.0002549214,-0.0,0.0,0.0018035854,-6.888642e-05,-0.0,3.9121966e-05,0.0005086167,0.0,-8.351455e-05,-7.781275e-06,-0.0,-0.0023416749,4.7404345e-07,1.975288e-05,-0.00015860886,-0.0,-0.0,-0.00025612125,-0.0,-0.00043987206,-1.4331736e-05,-0.00036559952,-0.0013404406,-0.00014654266,-0.00042814203,0.0,-4.0588155e-05,-1.2472943e-05,3.3468743e-05,-8.865301e-06,-0.002076367,0.00096524594,-1.6489917e-05,-0.0004315957,-0.00031197208,0.00032555134,-0.000637989,4.600298e-05,-8.4767766e-05,4.8917467e-05,0.00022974364,7.3187375e-06,-3.3222357e-06,-3.0350573e-06,4.9319897e-05,8.213765e-05,-6.766421e-06,7.4791647e-06,-1.2959743e-05,-0.000102963495,-1.6533767e-06,1.3176909e-05,0.00020133406,-5.033287e-05,-5.272566e-07,-0.0025284202,2.0744299e-06,0.00017766739,5.5591823e-05,-7.325141e-05,-0.00010884809,3.2143208e-07,0.00030687742,5.308511e-05,-0.0,-2.8936756e-05,-2.554701e-06,1.6055776e-05,-6.640043e-05,7.028483e-05,-0.000115553856,-0.0,-0.00028553465,-3.8748876e-06,-0.0,-0.00086080405,-0.00059987453,2.1871851e-06,-6.5994054e-06,8.236831e-06,7.92299e-05,-2.4828494e-06,8.9485315e-05,1.928113e-05,0.0007038096,8.4456974e-07,-8.865288e-06,4.8582854e-07,-0.00012586183,0.00010009209,-0.00043296025,-0.0019668574,-0.0016662141,-0.0015411827,-0.0002779699,-0.0011229002,-0.0012836312,-2.983595e-06,-8.481771e-05,-0.0007373179,5.0759852e-05,0.00020394662,-0.0,0.000108219334,1.9031808e-06,2.201393e-06,0.00057511474,4.899707e-05,-6.9261505e-06,-2.3745668e-05,-0.00045491656,-3.3763754e-05,8.3621286e-05,3.884108e-06,-1.2231011e-07,2.6929907e-05,-3.4762255e-05,6.628253e-10,4.9204984e-05,-5.3626656e-05,0.0007170271,0.00038121894,0.004455475,-8.645931e-05,0.0008380478,0.0013927158,-0.00044791715,-0.00016402362,0.0027880296,0.00054786395,-0.00019260001,-0.005812798,0.0,0.0,-6.37456e-06,-0.00015530696,0.0,-0.0019408879,-0.0015470888,6.469842e-06,-9.560127e-05,4.6142362e-05,1.9956959e-05,-2.4147841e-05,-0.00041133567,0.0,3.4992224e-06,9.267926e-05,-0.0,0.00041585203,4.982108e-06,-0.00017714672,0.00068889774,-0.00038873876,0.0002875968,0.0013480202,0.0013772831,-0.00010472281,-0.0019944012,4.3882524e-06,1.2609514e-05,0.0,-6.459313e-08,6.8703625e-06,3.031335e-06,3.5972735e-05,0.0,2.4731617e-05,-0.0002701861,8.36987e-05,-0.00041227596,0.0,-0.0023721557,-0.0003795215
MB-5641,0.00052082003,2.1258269e-05,-0.00014392578,-3.5442e-05,1.4020312e-05,-8.883183e-06,3.341391e-07,-5.5579585e-06,2.2989373e-06,-4.9468046e-05,-2.3707946e-06,-3.3212697e-07,2.2886725e-06,-0.00018781508,5.1954048e-05,1.1619715e-06,-0.0015396177,3.9609466e-07,6.382241e-05,0.0,-0.0,0.00025964135,0.0,0.0,-4.7352638e-05,-0.00020827429,0.00014324988,-8.0670165e-05,-8.599054e-06,5.801846e-05,0.0,-3.5540415e-05,-1.6581149e-06,5.6480762e-06,8.109686e-07,-3.3461943e-06,0.00014986756,3.6228128e-05,0.00033098244,-0.0,-1.0225755e-06,-1.6047802e-06,0.0,1.6777527e-06,-0.00013865579,-0.0,-2.6800757e-09,8.114134e-07,0.0,-3.7632378e-06,4.0669445e-05,-0.0005297899,-4.452411e-06,0.00031630954,2.398064e-07,-0.0008343053,-1.6588582e-06,-1.4129595e-06,0.00015180554,7.0077185e-06,1.7385877e-05,3.7624413e-06,4.9305043e-05,2.9151226e-06,4.8473637e-05,6.623964e-05,-1.1149063e-08,-1.2903692e-07,1.6451203e-07,-2.4003077e-07,0.00019832497,2.7367376e-05,-6.0489105e-12,2.8600527e-07,-1.7607173e-08,6.381298e-06,5.364946e-05,-5.24013e-05,-1.1140235e-05,6.0150535e-07,2.9839595e-05,0.0001681568,0.00014684572,-7.967088e-05,3.8037074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028987837,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,6.079934e-10,-4.2099497e-09,0.0,0.0,-0.0,7.71148e-05,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.009885131,0.0041722455,4.931375e-05,-0.0015057331,-6.2035488e-06,0.0018125994,0.00036725876,0.0,-0.0,-0.0005498492,8.054699e-06,0.0040184627,-0.0008348481,-0.0021870814,-0.002318676,8.107072e-05,0.01324566,-0.0,-0.00034350288,0.0,0.0,-4.3213691e-07,0.0,1.1578733e-06,-0.0,0.0043885666,0.0019123587,0.000672665,0.001103581,5.939635e-05,-0.0,0.0006306919,0.015273988,0.005874908,0.0059502074,0.012133044,0.005010991,0.0,-0.0003435675,-0.0008713163,-0.0006354338,-7.757744e-05,-0.0005999715,5.004628e-05,0.0036629273,-9.174649e-10,0.000118366515,-0.0,0.00012855961,-0.0003116234,-0.00074406783,0.0010566269,0.0,-0.0,-3.938232e-05,8.392243e-05,-0.0,-0.0,0.004641884,-0.00059670664,-0.0,4.261085e-05,0.0010005839,0.0,-0.0005665056,-1.1660427e-06,-0.0,0.0006492414,7.9211645e-07,-0.00026773766,-0.0012604473,0.0,0.0,0.0029072848,0.0,-0.0036739733,-0.00010912737,-0.0007739251,0.0002572176,-0.00093850103,0.00773031,0.0,-0.00075593323,9.664348e-06,1.1689496e-05,-6.07682e-06,0.0023155224,-0.0004021545,0.0015221209,0.0028121532,-0.00082601054,-0.0011424213,-0.0059001,-0.0005521784,-0.0006299881,-3.5210403e-05,0.00011322933,1.6459423e-06,-4.728229e-06,2.0972966e-06,-0.0016190861,6.4733176e-05,0.0029550483,-3.1859683e-05,2.098168e-05,-0.00014030343,-6.1476894e-05,5.803056e-06,-0.000105074774,1.5334129e-07,-7.207483e-05,0.0016001582,0.00013289435,-0.009480148,-1.9099234e-05,0.0015686537,0.00042306609,-1.0031981e-05,0.00047403778,1.0636574e-06,-0.0,3.5698677e-06,4.959372e-06,0.00037861054,8.8523186e-05,0.00032048608,0.00094626547,-0.0,-0.00060133525,-1.0830136e-05,-0.0,-0.00044079399,0.0032933787,-1.330286e-05,0.00023555911,-6.6738744e-06,0.0011956888,9.468912e-06,1.09636085e-05,-1.1354363e-05,0.0026993619,7.369117e-06,-0.00015865001,1.0289487e-05,-0.0011570231,-9.147381e-05,0.00036885202,-0.00020091145,0.0009968403,0.008380016,0.00043439452,-0.0005790106,-0.00398102,-9.5923415e-06,-0.00020802823,-0.0011346653,-1.508736e-07,-0.00024084111,-0.0,-0.00020481876,-2.4515059e-05,1.28504e-05,0.005063903,-6.475714e-05,0.0001147094,-2.0164829e-05,-0.0034433014,-0.00020833829,-1.3129115e-05,3.652017e-05,1.2894034e-06,8.5847634e-05,-0.0010791221,1.4962801e-09,-8.569467e-05,-0.00017601853,0.0041343975,0.0037761438,0.026056195,0.002230563,0.0074336044,0.0052971314,0.016891802,0.0029580006,0.02185801,0.00976036,-0.00093585567,0.06719588,0.0,-0.0,0.00039164574,0.0007330414,0.0,0.019656455,-0.001245117,0.0006014548,0.00013815284,0.005432857,-6.835522e-05,0.00054418907,0.0019141362,0.0,4.4576536e-05,0.00080165203,-0.0,0.002486456,0.0022744916,0.000858053,0.00346695,0.010020279,0.0051665665,0.015979594,-0.0011494522,0.0032994065,-0.0023346113,1.8625377e-06,5.276137e-05,-0.0,4.0016797e-08,3.745981e-05,2.6521177e-06,2.9689392e-05,-0.0,-0.00026851485,-0.00028722815,0.00015169037,-0.000968931,0.0,-0.00200345,-0.0006998599
MB-6359,0.00022004597,0.00016127371,0.000106270105,-4.9688017e-05,7.7265264e-07,2.1598018e-05,3.5016197e-07,-3.305386e-07,-4.4047283e-05,-5.4875863e-07,-4.012775e-06,-8.328112e-06,5.3006643e-06,0.0024062626,0.00021703141,7.8426e-06,0.006947849,-3.6078188e-07,-6.6219596e-05,0.0,-0.0,0.00024846158,0.0,0.0,0.00010357007,0.0010247107,-0.00013289973,7.8375e-05,2.865789e-05,0.00017473122,0.0,-2.0086738e-05,-1.4803662e-05,0.00010022008,5.788368e-06,-4.9579644e-06,0.000441839,2.0191252e-05,0.0005351257,0.0,1.7673313e-08,-1.1391733e-05,-0.0,-7.577521e-06,0.00025580658,-0.0,5.6861114e-07,7.1742414e-07,-0.0,-3.8564385e-06,5.5387354e-05,0.00096359727,-2.0563468e-05,0.0009918408,-1.27067115e-05,0.0049434025,0.00018118728,-5.019119e-05,0.0019395617,4.786227e-05,-3.6504072e-05,2.8821878e-06,3.4049112e-06,0.00015110025,8.9775334e-05,4.1209143e-05,1.8757297e-07,3.0775252e-07,-1.6949464e-06,-9.744352e-09,0.0005089488,4.146035e-05,-3.3231778e-08,1.3632801e-06,0.00023809486,0.00017121724,5.479079e-05,0.00029493365,0.00013615219,3.8501605e-07,-0.00016719323,0.000117006464,0.0005992657,0.0002249502,-5.4676675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5240044e-05,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.397124e-07,-4.172122e-13,0.0,-0.0,-0.0,0.00029361728,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.009825058,0.0013394823,-6.320866e-05,0.0034341267,0.00037719123,0.006057139,0.00018830725,0.0,0.0,-0.0028156831,9.226173e-06,0.008278855,0.005062963,0.002901149,0.008998619,-0.00042244693,0.022021368,0.0,0.0007727261,-0.0,0.0,1.9953513e-06,0.0,6.554558e-08,0.0,0.0043970733,0.0056511723,0.0012430334,0.0045723114,0.0009071359,-0.0,-0.0009953533,0.011731855,0.0021742156,0.008106563,0.0071679414,0.0030027449,0.0,0.003323041,-0.00081753376,0.023747675,2.085486e-05,0.0046135145,0.00015800538,0.003030189,-3.956585e-09,0.00018832416,-0.0,0.0016717156,6.11297e-05,-0.00042296655,0.00034771493,0.0,0.0,0.0010759261,-4.2920452e-05,0.0,0.0,0.0035045855,-0.0001473122,-0.0,0.0007486712,-0.00014731167,0.0,0.00011327912,5.2684713e-06,-0.0,-0.0055051926,5.531155e-07,-0.00024222792,0.00093222107,0.0,0.0,0.00054321386,-0.0,-0.0008989453,0.0001777871,3.1622083e-05,0.0024173546,0.0004114876,0.0021970405,0.0,0.0005521752,6.2611605e-07,-1.0535774e-05,4.869794e-07,-0.00061535934,-0.000348299,0.00081478024,0.004180356,-0.00025802423,-0.00053878146,0.0010464211,-0.00093661837,-0.00012217417,0.00040820142,-9.8570075e-05,-1.5078913e-07,-0.00032735142,-7.669096e-06,0.0007086658,-0.00014705652,0.0023180216,1.5129331e-05,-9.432338e-05,-0.0013700638,-6.002887e-06,2.8882618e-05,0.0013618739,-0.0005503206,0.00020990054,0.0050559468,0.00091914803,0.0059859985,0.001000732,0.0010109755,7.272106e-05,0.000101323145,0.00013297456,8.356856e-05,-0.0,1.761337e-05,-1.693591e-05,0.00017708367,0.00010400671,0.0010785207,-0.00044618887,-0.0,-6.045089e-05,3.5668123e-05,-0.0,-0.00018567403,0.00035761637,2.1724058e-05,0.00032405608,3.766617e-05,-0.000865644,-1.1998468e-06,0.0008385915,-6.980471e-05,0.0023072152,3.453713e-05,-8.2828876e-05,1.2163939e-05,0.005000111,0.00095811137,-0.00036556626,0.0007621649,0.012033782,0.005844353,0.0045618685,0.002680142,0.0112307435,3.7392626e-06,0.0015706315,-0.001158633,3.8331433e-05,-0.00013415191,-0.0,0.00014550015,2.8746084e-05,0.00023510164,0.015835634,0.0005017156,-7.5349955e-05,6.6948734e-05,-0.00054126204,-0.0001061362,9.049448e-06,1.8714503e-06,7.123219e-06,-2.1262762e-05,0.00029949308,-3.3309224e-08,-0.0007220646,0.00019478642,0.0030419843,0.0028518743,0.019215995,0.0003483191,0.0031683054,0.009447385,0.011571129,0.0065595675,0.01340696,0.0043044765,0.00195513,0.086361565,0.0,0.0,0.00010705645,0.0023764153,0.0,0.011587457,0.0042315344,0.00084140763,-0.00028660637,0.0048860833,0.00018161672,0.0052131047,0.011560742,0.0,0.00043698147,0.0007948127,-0.0,0.0015581641,0.0006905264,0.003684554,0.011584997,0.0030235131,0.0019715645,0.018588133,0.0030231257,0.00026898657,0.0023965957,7.287763e-07,0.00012662292,-0.0,-3.2817904e-09,3.946342e-05,1.2680512e-05,0.00016727918,-0.0,-5.1874205e-05,-0.00016712169,1.0252403e-05,0.0026679516,0.0,0.009550164,0.0029894887
MB-0238,0.00015779826,0.00030169456,0.00022359611,-0.000331346,-7.950061e-05,5.891008e-05,1.4388612e-06,-3.780492e-05,4.3871296e-05,-8.3534185e-05,-8.073443e-06,-2.8195514e-05,-2.0180837e-06,0.0012291066,0.00027570958,1.143143e-06,0.045057196,-4.4327403e-06,-0.00012595816,0.0,-0.0,0.0011219734,0.0,0.0,-0.00014259503,0.0008727406,0.00011025144,4.7467483e-06,-1.4337657e-05,-0.00013883092,0.0,-5.5009798e-05,-5.2815385e-06,-3.801969e-05,5.5149735e-06,-1.6024906e-05,6.586183e-05,0.00021908595,0.0005816534,0.0,-1.2867241e-06,-7.0287206e-06,0.0,-1.1938059e-05,0.0014524416,-0.0,-4.7635876e-06,4.3103396e-06,0.0,-1.2355074e-06,-6.951771e-05,-0.0011556012,-1.562472e-05,0.0009778399,2.9293611e-05,0.0030902482,7.17202e-05,-6.804657e-05,0.001175869,4.011816e-05,1.2376732e-05,1.71153e-05,-2.9399023e-05,0.00012908987,9.2353286e-05,-1.1680845e-06,2.9852147e-06,-4.886232e-06,1.5348312e-06,-3.6945767e-06,8.8024266e-05,1.4395716e-05,5.7712114e-08,1.8118016e-07,0.00020396679,2.4112682e-05,-8.6958855e-05,0.0004930122,-1.5158949e-05,3.923784e-07,0.00032333174,-0.00013160326,0.0002099821,-0.000163059,-3.716697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013500487,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,5.8962155e-07,8.418544e-08,-0.0,0.0,-0.0,0.00061041646,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.012567642,-0.0004902525,-0.00015754311,0.01196986,0.0024955012,-0.0055313846,0.0037175466,-0.0,-0.0,-0.0036502099,-0.000112074806,0.012906007,0.009564942,-0.0025979318,0.009317501,-0.00031861046,0.06290651,0.0,0.002678518,-0.0,0.0,1.5956033e-06,-0.0,-2.0689045e-06,0.0,-0.0077375327,0.0024156668,-0.00029667225,0.0013239678,0.0011079541,-0.0,0.0027794945,0.0045337463,0.007800167,-0.013499734,0.02273205,0.0045752972,-0.0,0.0043914663,7.788649e-06,-0.015996357,6.520443e-05,0.0048536495,0.0008746125,-0.010481449,-1.7259841e-09,1.274913e-05,0.0,-0.0059634517,0.00014762857,0.00030192037,-0.00018357931,0.0,-0.0,-0.0008847506,0.002130614,0.0,0.0,0.007959495,0.003054614,0.0,0.00083289534,-0.0049514547,-0.0,0.0010856865,6.557062e-06,0.0,-0.01473622,-5.098639e-07,0.00017599283,-0.0017905982,0.0,-0.0,-0.004887003,-0.0,-0.005443006,0.00022213899,-0.0010777521,-0.009896521,0.0025321979,0.0039904565,0.0,0.002978575,1.0212883e-05,0.00020632053,-0.0013211909,0.0067532454,-0.014561772,0.0022666357,0.0026542782,0.0053237956,0.008080492,0.008477776,0.0019956224,0.000126302,-0.001897852,-0.0013796265,-1.5874879e-05,-0.00097275246,-1.243989e-05,0.0012394451,0.0014141116,0.0023247935,-0.00014835753,-0.00032603787,0.0008878597,0.00011976298,-0.0011318284,0.008458102,-0.00021363815,3.788768e-05,0.00148499,-0.00022047953,0.003868924,-0.0014922279,0.0031853174,-0.009580509,-3.416764e-05,-0.0028630765,-0.0005745184,-0.0,-0.0009096217,4.943423e-05,-1.5115652e-06,-1.5255708e-06,0.0020808952,0.0024134745,-0.0,0.001744921,-1.415984e-05,-0.0,0.0023877928,-0.0017369435,2.1918988e-05,0.0001403391,-2.2831138e-05,-0.0015555024,-0.0002201261,0.0022915455,-0.002502221,-0.003707188,-1.7296274e-05,0.00018338699,-3.0126343e-05,-0.00055690994,-5.141875e-05,0.0014224331,0.0017394513,0.016529735,0.0014455579,0.0067009754,0.0074193184,0.013414658,7.3267997e-06,0.0023958583,0.002112516,-0.00071297435,-0.0040807147,-0.0,-0.00024604975,4.7624268e-05,0.0002610119,0.012337005,-5.2170504e-05,-0.001717215,3.2303153e-05,-0.0041858954,0.00013459187,-0.0005419913,-6.657615e-05,-3.7521081e-06,-0.00015165961,-0.0016013903,1.9531303e-08,-0.000324117,0.00025335143,0.0028268169,0.0014085898,0.022781316,-0.004984983,-0.016680058,0.016666329,0.018807026,0.018698825,0.008871324,-0.023391962,0.004408878,0.1334778,0.0,0.0,-0.00017355992,0.002784871,0.0,0.0316966,0.007019552,0.0015368952,0.00084607414,0.0074172216,0.0011842626,0.017978514,0.018949201,0.0,0.0008456179,0.0005397165,-0.0,0.005047226,0.00094323413,0.0045826617,0.035204113,0.00708252,0.001094605,0.028861225,0.017266652,0.0012267614,-0.012002861,-1.9900923e-05,4.1492625e-05,0.0,9.0208033e-07,2.8890794e-05,-5.633239e-07,0.00022054347,-0.0,-7.8251374e-05,0.0017489209,-0.00013072515,0.0059479233,-0.0,-0.001726735,0.000565466
