0,coef
hsa05163,0.94350654
hsa05164,0.08615858
hsa05165,0.054647975
hsa05166,0.37248302
hsa05167,0.7567413
hsa05168,0.52361125
hsa05169,0.938748
hsa05170,0.06010253
hsa05171,0.13298711
hsa05200,4.928379
hsa05202,0.0
hsa05203,0.0
hsa05204,0.008261631
hsa05205,0.07328196
hsa05206,0.0
hsa05207,1.1261511
hsa05208,0.13509357
hsa05210,0.04382462
hsa05211,0.013878961
hsa05212,0.33045575
hsa05213,0.013270659
hsa05214,0.2699545
hsa05215,0.44241384
hsa05216,0.0
hsa05217,0.025997585
hsa05218,0.04378247
hsa05219,0.0
hsa05220,0.14994608
hsa05221,0.058830336
hsa05222,0.15137613
hsa05223,0.6998736
hsa05224,0.3936854
hsa05225,0.14797261
hsa05226,0.9686008
hsa05230,0.6470571
hsa05231,0.09136598
hsa05235,-0.20684278
hsa05310,-0.0008783317
hsa05320,0.006326448
hsa05321,0.0
hsa05322,1.5554939e-06
hsa05323,0.0022822453
hsa05330,0.0003886961
hsa05332,0.00790919
hsa05340,0.0
hsa05410,0.005302005
hsa05412,-0.005755054
hsa05414,0.0069638654
hsa05415,0.020082079
hsa05416,0.0
hsa05417,0.049059696
hsa05418,0.059150744
