0,coef
C00522,0.0
C00523,0.0
C00524,0.0
C00526,0.0
C00527,0.0
C00530,0.0
C00532,0.0
C00533,0.0
C00534,0.0
C00535,0.0
C00536,0.0
C00541,0.0
C00544,0.0
C00545,0.0
C00546,0.0
C00547,0.0
C00550,0.0
C00551,0.0
C00552,0.0
C00555,0.0
C00558,0.0
C00559,0.0
C00568,0.0
C00570,0.0
C00573,0.0
C00575,0.0
C00577,0.0
C00580,0.0
C00581,0.0
C00582,0.0
C00583,0.0
C00584,0.0
C00588,0.0
C00593,0.0
C00596,0.0
C00601,0.0
C00603,0.0
C00605,0.0
C00606,0.0
C00607,0.0
C00617,0.0
C00618,0.0
C00620,0.0
C00621,0.0
C00623,0.0
C00624,0.0
C00627,0.0
C00628,0.0
C00631,0.0
C00632,0.0
C00634,0.0
C00636,0.0
C00637,0.0
C00638,0.0
C00639,0.0
C00640,0.0
C00641,0.0
C00642,0.0
C00643,0.0
C00644,0.0
C00645,0.0
C00647,0.0
C00652,0.0
C00655,0.0
C00658,0.0
C00663,0.0
C00664,0.0
C00665,0.0
C00666,0.0
C00668,0.0
C00669,0.0
C00670,0.0
C00672,0.0
C00673,0.0
C00674,0.0
C00679,0.0
C00680,0.0
C00681,0.0
C00683,0.0
C00684,0.0
C00685,0.0
C00689,0.0
C00691,0.0
C00692,0.0
C00693,0.0
C00695,0.0
C00696,0.0
C00697,0.0
C00698,0.0
C00700,0.0
C00704,0.0
C00705,0.0
C00707,0.0
C00708,0.0
C00712,0.0
C00714,0.0
C00718,0.0
C00719,0.0
C00721,0.0
C00726,0.0
C00734,0.0
C00735,0.0
C00739,0.0
C00740,0.0
C00741,0.0
C00745,0.0
C00748,0.0
C00750,0.0
C00751,0.0
C00752,0.0
C00757,0.0
C00760,0.0
C00762,0.0
C00763,0.0
C00777,0.0
C00778,0.0
C00780,0.0
C00785,0.0
C00788,0.0
C00789,0.0
C00791,0.0
C00792,0.0
C00793,0.0
C00794,0.0
C00795,0.0
C00798,0.0
C00800,0.0
C00802,0.0
C00804,0.0
C00805,0.0
C00808,0.0
C00809,0.0
C00810,0.0
C00811,0.0
C00813,0.0
C00817,0.0
C00818,0.0
C00819,0.0
C00820,0.0
C00822,0.0
C00823,0.0
C00827,0.0
C00828,0.0
C00829,0.0
C00831,0.0
C00835,0.0
C00836,0.0
C00847,0.0
C00853,0.0
C00855,0.0
C00857,0.0
C00860,0.0
C00861,0.0
C00864,0.0
C00865,0.0
C00868,0.0
C00873,0.0
C00877,0.0
C00878,0.0
C00879,0.0
C00880,0.0
C00881,0.0
C00882,0.0
C00884,0.0
C00885,0.0
C00886,0.0
C00887,0.0
C00888,0.0
C00894,0.0
C00898,0.0
C00899,0.0
C00903,0.0
C00905,0.0
C00909,0.0
C00919,0.0
C00921,0.0
C00922,0.0
C00925,0.0
C00931,0.0
C00935,0.0
C00937,0.0
C00942,0.0
C00951,0.0
C00954,0.0
C00955,0.0
C00956,0.0
C00957,0.0
C00958,0.0
C00963,0.0
C00965,0.0
C00966,0.0
C00969,0.0
C00971,0.0
C00973,0.0
C00975,0.0
C00976,0.0
C00978,0.0
C00979,0.0
C00984,0.0
C00986,0.0
C00988,0.0
C00989,0.0
C00990,0.0
C00992,0.0
C00993,0.0
C00996,0.0
C00999,0.0
C01005,0.0
C01007,0.0
C01010,0.0
C01013,0.0
C01019,0.0
C01020,0.0
C01024,0.0
C01035,0.0
C01036,0.0
C01037,0.0
C01040,0.0
C01041,0.0
C01043,0.0
C01044,0.0
C01045,0.0
C01050,0.0
C01051,0.0
C01053,0.0
C01054,0.0
C01056,0.0
C01059,0.0
C01060,0.0
C01061,0.0
C01063,0.0
C01065,0.0
C01068,0.0
C01073,0.0
C01074,0.0
C01077,0.0
C01079,0.0
C01081,0.0
C01083,0.0
C01087,0.0
C01088,0.0
C01089,0.0
C01092,0.0
C01094,0.0
C01096,0.0
C01097,0.0
C01099,0.0
C01100,0.0
C01101,0.0
C01103,0.0
C01107,0.0
C01110,0.0
C01111,0.0
C01113,0.0
C01114,0.0
C01115,0.0
C01118,0.0
C01120,0.0
C01124,0.0
C01126,0.0
C01127,0.0
C01131,0.0
C01132,0.0
C01134,0.0
C01137,0.0
C01142,0.0
C01143,0.0
C01144,0.0
C01146,0.0
C01149,0.0
C01151,0.0
C01152,0.0
C01153,0.0
C01157,0.0
C01159,0.0
C01161,0.0
C01164,0.0
C01165,0.0
C01168,0.0
C01170,0.0
C01172,0.0
C01176,0.0
C01177,0.0
C01179,0.0
C01180,0.0
C01181,0.0
C01182,0.0
C01185,0.0
C01186,0.0
C01189,0.0
C01190,0.0
C01194,0.0
C01198,0.0
C01203,0.0
C01204,0.0
C01205,0.0
C01209,0.0
C01210,0.0
C01211,0.0
C01213,0.0
C01215,0.0
C01216,0.0
C01217,0.0
C01218,0.0
C01219,0.0
C01220,0.0
C01222,0.0
C01226,0.0
C01227,0.0
C01228,0.0
C01230,0.0
C01231,0.0
C01233,0.0
C01234,0.0
C01235,0.0
C01236,0.0
C01241,0.0
C01243,0.0
C01245,0.0
C01246,0.0
C01249,0.0
C01250,0.0
C01251,0.0
C01252,0.0
C01259,0.0
C01260,0.0
C01261,0.0
C01262,0.0
C01264,0.0
C01267,0.0
C01268,0.0
C01270,0.0
C01271,0.0
C01272,0.0
C01277,0.0
C01279,0.0
C01284,0.0
C01286,0.0
C01290,0.0
C01297,0.0
C01300,0.0
C01301,0.0
C01304,0.0
C01312,0.0
C01319,0.0
C01322,0.0
C01327,0.0
C01330,0.0
C01342,0.0
C01344,0.0
C01345,0.0
C01346,0.0
C01352,0.0
C01353,0.0
C01355,0.0
C01358,0.0
C01367,0.0
C01368,0.0
C01371,0.0
C01380,0.0
C01382,0.0
C01384,0.0
C01390,0.0
C01405,0.0
C01407,0.0
C01412,0.0
C01413,0.0
C01417,0.0
C01419,0.0
C01438,0.0
C01443,0.0
C01444,0.0
C01451,0.0
C01468,0.0
C01471,0.0
C01487,0.0
C01490,0.0
C01498,0.0
C01508,0.0
C01516,0.0
C01528,0.0
C01530,0.0
C01558,0.0
C01561,0.0
C01563,0.0
C01571,0.0
C01576,0.0
C01595,0.0
C01596,0.0
C01598,0.0
C01606,0.0
C01613,0.0
C01620,0.0
C01623,0.0
C01630,0.0
C01667,0.0
C01672,0.0
C01673,0.0
C01674,0.0
C01678,0.0
C01682,0.0
C01684,0.0
C01693,0.0
C01694,0.0
C01697,0.0
C01708,0.0
C01715,0.0
C01717,0.0
C01720,0.0
C01721,0.0
C01724,0.0
C01725,0.0
C01726,0.0
C01727,0.0
C01732,0.0
C01746,0.0
C01747,0.0
C01753,0.0
C01762,0.0
C01768,0.0
C01769,0.0
C01772,0.0
C01780,0.0
C01782,0.0
C01788,0.0
C01789,0.0
C01794,0.0
C01801,0.0
C01802,0.0
C01817,0.0
C01825,0.0
C01829,0.0
C01832,0.0
C01834,0.0
C01835,0.0
C01844,0.0
C01845,0.0
C01847,0.0
C01850,0.0
C01861,0.0
C01879,0.0
C01885,0.0
C01894,0.0
C01898,0.0
C01902,0.0
C01904,0.0
C01909,0.0
C01921,0.0
C01929,0.0
C01931,0.0
C01934,0.0
C01935,0.0
C01937,0.0
C01943,0.0
C01944,0.0
C01946,0.0
C01953,0.0
C01959,0.0
C01962,0.0
C01987,0.0
C01989,0.0
C01990,0.0
C01996,0.0
C02002,0.0
C02041,0.0
C02047,0.0
C02049,0.0
C02050,0.0
C02051,0.0
C02059,0.0
C02067,0.0
C02075,0.0
C02084,0.0
C02090,0.0
C02091,0.0
C02094,0.0
C02110,0.0
C02112,0.0
C02123,0.0
C02133,0.0
C02135,0.0
C02137,0.0
C02139,0.0
C02140,0.0
C02141,0.0
C02147,0.0
C02160,0.0
C02161,0.0
C02163,0.0
C02165,0.0
C02166,0.0
C02167,0.0
C02170,0.0
C02172,0.0
C02188,0.0
C02189,0.0
C02191,0.0
C02198,0.0
C02199,0.0
C02218,0.0
C02220,0.0
C02225,0.0
C02232,0.0
C02237,0.0
C02249,0.0
C02262,0.0
C02265,0.0
C02266,0.0
C02273,0.0
C02280,0.0
C02282,0.0
C02291,0.0
C02295,0.0
C02298,0.0
C02301,0.0
C02305,0.0
C02320,0.0
C02321,0.0
C02331,0.0
C02335,0.0
C02336,0.0
C02348,0.0
C02350,0.0
C02352,0.0
C02353,0.0
C02354,0.0
C02355,0.0
C02356,0.0
C02373,0.0
C02376,0.0
C02380,0.0
C02389,0.0
C02405,0.0
C02411,0.0
C02412,0.0
C02426,0.0
C02430,0.0
C02431,0.0
C02442,0.0
C02457,0.0
C02463,0.0
C02465,0.0
C02469,0.0
C02470,0.0
C02474,0.0
C02477,0.0
C02483,0.0
C02488,0.0
C02492,0.0
C02504,0.0
C02505,0.0
C02514,0.0
C02515,0.0
C02527,0.0
C02528,0.0
C02530,0.0
C02535,0.0
C02537,0.0
C02538,0.0
C02553,0.0
C02554,0.0
C02565,0.0
C02571,0.0
C02575,0.0
C02587,0.0
C02588,0.0
C02591,0.0
C02593,0.0
C02617,0.0
C02630,0.0
C02632,0.0
C02642,0.0
C02647,0.0
C02656,0.0
C02669,0.0
C02670,0.0
C02679,0.0
C02686,0.0
C02693,0.0
C02700,0.0
C02702,0.0
C02713,0.0
C02714,0.0
C02718,0.0
C02727,0.0
C02730,0.0
C02737,0.0
C02739,0.0
C02741,0.0
C02753,0.0
C02763,0.0
C02773,0.0
C02775,0.0
C02798,0.0
C02800,0.0
C02814,0.0
C02823,0.0
C02835,0.0
C02839,0.0
C02843,0.0
C02855,0.0
C02876,0.0
C02880,0.0
C02888,0.0
C02892,0.0
C02918,0.0
C02930,0.0
C02934,0.0
C02937,0.0
C02938,0.0
C02946,0.0
C02949,0.0
C02953,0.0
C02960,0.0
C02962,0.0
C02972,0.0
C02977,0.0
C02984,0.0
C02985,0.0
C02987,0.0
C02988,0.0
C02989,0.0
C02990,0.0
C02991,0.0
C02992,0.0
C02995,0.0
C03012,0.0
C03021,0.0
C03028,0.0
C03029,0.0
C03033,0.0
C03035,0.0
C03043,0.0
C03044,0.0
C03046,0.0
C03056,0.0
C03058,0.0
C03063,0.0
C03064,0.0
C03077,0.0
C03078,0.0
C03082,0.0
C03087,0.0
C03089,0.0
C03090,0.0
C03114,0.0
C03117,0.0
C03125,0.0
C03127,0.0
C03145,0.0
C03149,0.0
C03150,0.0
C03160,0.0
C03166,0.0
C03167,0.0
C03170,0.0
C03179,0.0
C03194,0.0
C03196,0.0
C03201,0.0
C03205,0.0
C03217,0.0
C03221,0.0
C03227,0.0
C03230,0.0
C03232,0.0
C03239,0.0
C03242,0.0
C03248,0.0
C03259,0.0
C03262,0.0
C03263,0.0
C03267,0.0
C03273,0.0
C03277,0.0
C03287,0.0
C03289,0.0
C03291,0.0
C03294,0.0
C03296,0.0
C03313,0.0
C03323,0.0
C03341,0.0
C03366,0.0
C03372,0.0
C03373,0.0
C03375,0.0
C03378,0.0
C03379,0.0
C03383,0.0
C03393,0.0
C03402,0.0
C03405,0.0
C03406,0.0
C03409,0.0
C03410,0.0
C03415,0.0
C03428,0.0
C03434,0.0
C03440,0.0
C03451,0.0
C03453,0.0
C03454,0.0
C03455,0.0
C03458,0.0
C03459,0.0
C03461,0.0
C03479,0.0
C03483,0.0
C03492,0.0
C03511,0.0
C03512,0.0
C03516,0.0
C03519,0.0
C03539,0.0
C03541,0.0
C03546,0.0
C03547,0.0
C03548,0.0
C03557,0.0
C03561,0.0
C03564,0.0
C03574,0.0
C03577,0.0
C03582,0.0
C03589,0.0
C03594,0.0
C03595,0.0
C03598,0.0
C03599,0.0
C03611,0.0
C03614,0.0
C03618,0.0
C03619,0.0
C03621,0.0
C03622,0.0
C03640,0.0
C03642,0.0
C03646,0.0
C03652,0.0
C03656,0.0
C03657,0.0
C03659,0.0
C03660,0.0
C03680,0.0
C03681,0.0
C03684,0.0
C03688,0.0
C03690,0.0
C03691,0.0
C03692,0.0
C03715,0.0
C03722,0.0
C03733,0.0
C03740,0.0
C03741,0.0
C03747,0.0
C03752,0.0
C03758,0.0
C03765,0.0
C03771,0.0
C03772,0.0
C03780,0.0
C03785,0.0
C03793,0.0
C03794,0.0
C03819,0.0
C03820,0.0
C03824,0.0
C03826,0.0
C03827,0.0
C03838,0.0
C03845,0.0
C03852,0.0
C03862,0.0
C03872,0.0
C03892,0.0
C03906,0.0
C03912,0.0
C03917,0.0
C03920,0.0
C03921,0.0
C03933,0.0
C03935,0.0
C03939,0.0
C03943,0.0
C03964,0.0
C03968,0.0
C03974,0.0
C03979,0.0
C03981,0.0
C03990,0.0
C03993,0.0
C03997,0.0
C04001,0.0
C04006,0.0
C04020,0.0
C04022,0.0
C04037,0.0
C04042,0.0
C04043,0.0
C04044,0.0
C04045,0.0
C04046,0.0
C04051,0.0
C04052,0.0
C04053,0.0
C04056,0.0
C04062,0.0
C04063,0.0
C04076,0.0
C04079,0.0
C04088,0.0
C04089,0.0
C04092,0.0
C04106,0.0
C04114,0.0
C04122,0.0
C04133,0.0
C04137,0.0
C04145,0.0
C04146,0.0
C04148,0.0
C04180,0.0
C04185,0.0
C04186,0.0
C04188,0.0
C04216,0.0
C04225,0.0
C04226,0.0
C04227,0.0
C04230,0.0
C04233,0.0
C04242,0.0
C04244,0.0
C04246,0.0
C04257,0.0
C04260,0.0
C04272,0.0
C04281,0.0
C04282,0.0
C04287,0.0
C04294,0.0
C04295,0.0
C04297,0.0
C04308,0.0
C04315,0.0
C04317,0.0
C04327,0.0
C04332,0.0
C04348,0.0
C04349,0.0
C04352,0.0
C04361,0.0
C04368,0.0
C04373,0.0
C04376,0.0
C04392,0.0
C04409,0.0
C04437,0.0
C04438,0.0
C04442,0.0
C04454,0.0
C04457,0.0
C04475,0.0
C04477,0.0
C04479,0.0
C04483,0.0
C04487,0.0
C04494,0.0
C04501,0.0
C04506,0.0
C04517,0.0
C04518,0.0
C04520,0.0
C04525,0.0
C04534,0.0
C04536,0.0
C04546,0.0
C04549,0.0
C04554,0.0
C04555,0.0
C04556,0.0
C04563,0.0
C04573,0.0
C04574,0.0
C04575,0.0
C04577,0.0
C04579,0.0
C04582,0.0
C04590,0.0
C04593,0.0
C04598,0.0
C04599,0.0
C04604,0.0
C04613,0.0
C04618,0.0
C04619,0.0
C04620,0.0
C04623,0.0
C04630,0.0
C04631,0.0
C04633,0.0
C04635,0.0
C04637,0.0
C04638,0.0
C04640,0.0
C04642,0.0
C04646,0.0
C04650,0.0
C04666,0.0
C04671,0.0
C04672,0.0
C04676,0.0
C04677,0.0
C04688,0.0
C04690,0.0
C04707,0.0
C04717,0.0
C04722,0.0
C04732,0.0
C04734,0.0
C04737,0.0
C04742,0.0
C04748,0.0
C04751,0.0
C04752,0.0
C04756,0.0
C04758,0.0
C04773,0.0
C04778,0.0
C04780,0.0
C04785,0.0
C04796,0.0
C04797,0.0
C04805,0.0
C04807,0.0
C04822,0.0
C04823,0.0
C04835,0.0
C04853,0.0
C04872,0.0
C04874,0.0
C04895,0.0
C04896,0.0
C04911,0.0
C04916,0.0
C05005,0.0
C05011,0.0
C05102,0.0
C05103,0.0
C05107,0.0
C05108,0.0
C05109,0.0
C05113,0.0
C05122,0.0
C05123,0.0
C05125,0.0
C05127,0.0
C05130,0.0
C05131,0.0
C05133,0.0
C05135,0.0
C05138,0.0
C05139,0.0
C05140,0.0
C05141,0.0
C05144,0.0
C05147,0.0
C05151,0.0
C05161,0.0
C05172,0.0
C05212,0.0
C05223,0.0
C05231,0.0
C05235,0.0
C05239,0.0
C05258,0.0
C05259,0.0
C05260,0.0
C05261,0.0
C05262,0.0
C05263,0.0
C05264,0.0
C05265,0.0
C05266,0.0
C05267,0.0
C05268,0.0
C05269,0.0
C05270,0.0
C05271,0.0
C05272,0.0
C05273,0.0
C05274,0.0
C05275,0.0
C05276,0.0
C05279,0.0
C05280,0.0
C05281,0.0
C05284,0.0
C05285,0.0
C05290,0.0
C05291,0.0
C05293,0.0
C05294,0.0
C05295,0.0
C05296,0.0
C05297,0.0
C05298,0.0
C05299,0.0
C05300,0.0
C05301,0.0
C05302,0.0
C05306,0.0
C05307,0.0
C05309,0.0
C05324,0.0
C05332,0.0
C05335,0.0
C05336,0.0
C05337,0.0
C05338,0.0
C05340,0.0
C05341,0.0
C05345,0.0
C05349,0.0
C05350,0.0
C05356,0.0
C05361,0.0
C05371,0.0
C05377,0.0
C05378,0.0
C05379,0.0
C05380,0.0
C05381,0.0
C05382,0.0
C05385,0.0
C05392,0.0
C05396,0.0
C05399,0.0
C05400,0.0
C05401,0.0
C05402,0.0
C05404,0.0
C05411,0.0
C05412,0.0
C05422,0.0
C05427,0.0
C05437,0.0
C05439,0.0
C05440,0.0
C05441,0.0
C05442,0.0
C05443,0.0
C05444,0.0
C05445,0.0
C05446,0.0
C05447,0.0
C05448,0.0
C05449,0.0
C05451,0.0
C05452,0.0
C05453,0.0
C05454,0.0
C05455,0.0
C05460,0.0
C05465,0.0
C05466,0.0
C05467,0.0
C05468,0.0
C05469,0.0
C05470,0.0
C05471,0.0
C05472,0.0
C05473,0.0
C05474,0.0
C05475,0.0
C05476,0.0
C05477,0.0
C05478,0.0
C05479,0.0
C05480,0.0
C05481,0.0
C05482,0.0
C05483,0.0
C05484,0.0
C05485,0.0
C05487,0.0
C05488,0.0
C05489,0.0
C05490,0.0
C05497,0.0
C05498,0.0
C05499,0.0
C05500,0.0
C05501,0.0
C05502,0.0
C05503,0.0
C05504,0.0
C05512,0.0
C05513,0.0
C05515,0.0
C05516,0.0
C05524,0.0
C05526,0.0
C05527,0.0
C05528,0.0
C05544,0.0
C05545,0.0
C05546,0.0
C05548,0.0
C05551,0.0
C05552,0.0
C05565,0.0
C05568,0.0
C05570,0.0
C05571,0.0
C05572,0.0
C05575,0.0
C05576,0.0
C05577,0.0
C05578,0.0
C05579,0.0
C05580,0.0
C05581,0.0
C05582,0.0
C05583,0.0
C05584,0.0
C05585,0.0
C05587,0.0
C05588,0.0
C05589,0.0
C05593,0.0
C05594,0.0
C05595,0.0
C05596,0.0
C05598,0.0
C05600,0.0
C05604,0.0
C05606,0.0
C05607,0.0
C05620,0.0
C05629,0.0
C05634,0.0
C05635,0.0
C05636,0.0
C05637,0.0
C05638,0.0
C05639,0.0
C05640,0.0
C05641,0.0
C05642,0.0
C05643,0.0
C05644,0.0
C05645,0.0
C05646,0.0
C05647,0.0
C05648,0.0
C05651,0.0
C05652,0.0
C05653,0.0
C05654,0.0
C05655,0.0
C05656,0.0
C05658,0.0
C05659,0.0
C05660,0.0
C05663,0.0
C05665,0.0
C05668,0.0
C05669,0.0
C05670,0.0
C05672,0.0
C05673,0.0
C05674,0.0
C05675,0.0
C05676,0.0
C05677,0.0
C05678,0.0
C05679,0.0
C05680,0.0
C05681,0.0
C05682,0.0
C05683,0.0
C05684,0.0
C05686,0.0
C05688,0.0
C05689,0.0
C05690,0.0
C05695,0.0
C05697,0.0
C05698,0.0
C05699,0.0
C05703,0.0
C05726,0.0
C05727,0.0
C05729,0.0
C05730,0.0
C05731,0.0
C05744,0.0
C05745,0.0
C05746,0.0
C05747,0.0
C05748,0.0
C05749,0.0
C05750,0.0
C05751,0.0
C05752,0.0
C05753,0.0
C05754,0.0
C05755,0.0
C05756,0.0
C05757,0.0
C05758,0.0
C05759,0.0
C05760,0.0
C05761,0.0
C05762,0.0
C05763,0.0
C05764,0.0
C05766,0.0
C05767,0.0
C05768,0.0
C05769,0.0
C05770,0.0
C05772,0.0
C05773,0.0
C05774,0.0
C05775,0.0
C05776,0.0
C05777,0.0
C05778,0.0
C05779,0.0
C05780,0.0
C05781,0.0
C05782,0.0
C05783,0.0
C05784,0.0
C05785,0.0
C05786,0.0
C05787,0.0
C05789,0.0
C05790,0.0
C05791,0.0
C05793,0.0
C05794,0.0
C05795,0.0
C05796,0.0
C05797,0.0
C05798,0.0
C05807,0.0
C05817,0.0
C05819,0.0
C05822,0.0
C05823,0.0
C05824,0.0
C05825,0.0
C05827,0.0
C05828,0.0
C05829,0.0
C05830,0.0
C05831,0.0
C05832,0.0
C05834,0.0
C05835,0.0
C05837,0.0
C05840,0.0
C05841,0.0
C05842,0.0
C05843,0.0
C05844,0.0
C05847,0.0
C05848,0.0
C05849,0.0
C05852,0.0
C05853,0.0
C05856,0.0
C05859,0.0
C05912,0.0
C05913,0.0
C05914,0.0
C05915,0.0
C05916,0.0
C05917,0.0
C05921,0.0
C05922,0.0
C05923,0.0
C05924,0.0
C05925,0.0
C05926,0.0
C05927,0.0
C05931,0.0
C05932,0.0
C05933,0.0
C05936,0.0
C05938,0.0
C05939,0.0
C05941,0.0
C05942,0.0
C05944,0.0
C05945,0.0
C05946,0.0
C05947,0.0
C05949,0.0
C05950,0.0
C05951,0.0
C05952,0.0
C05953,0.0
C05954,0.0
C05955,0.0
C05956,0.0
C05957,0.0
C05958,0.0
C05959,0.0
C05960,0.0
C05961,0.0
C05962,0.0
C05963,0.0
C05964,0.0
C05965,0.0
C05966,0.0
C05973,0.0
C05974,0.0
C05976,0.0
C05977,0.0
C05979,0.0
C05980,0.0
C05981,0.0
C05983,0.0
C05984,0.0
C05989,0.0
C05993,0.0
C05994,0.0
C05995,0.0
C05996,0.0
C06002,0.0
C06010,0.0
C06019,0.0
C06023,0.0
C06027,0.0
C06028,0.0
C06037,0.0
C06038,0.0
C06040,0.0
C06041,0.0
C06042,0.0
C06044,0.0
C06046,0.0
C06047,0.0
C06048,0.0
C06049,0.0
C06050,0.0
C06051,0.0
C06052,0.0
C06054,0.0
C06055,0.0
C06056,0.0
C06058,0.0
C06062,0.0
C06081,0.0
C06108,0.0
C06112,0.0
C06113,0.0
C06118,0.0
C06124,0.0
C06125,0.0
C06126,0.0
C06127,0.0
C06128,0.0
C06142,0.0
C06143,0.0
C06144,0.0
C06145,0.0
