,P-net_data_0,P-net_data_0,P-net_data_0,P-net_data_0,P-net_data_0,P-net_data_0,P-net_data_3,P-net_data_3,P-net_data_3,P-net_data_3,P-net_data_3,P-net_data_3,P-net_data_6,P-net_data_6,P-net_data_6,P-net_data_6,P-net_data_6,P-net_data_6,P-net_data_9,P-net_data_9,P-net_data_9,P-net_data_9,P-net_data_9,P-net_data_9,P-net_data_12,P-net_data_12,P-net_data_12,P-net_data_12,P-net_data_12,P-net_data_12,P-net_data_15,P-net_data_15,P-net_data_15,P-net_data_15,P-net_data_15,P-net_data_15,P-net_data_18,P-net_data_18,P-net_data_18,P-net_data_18,P-net_data_18,P-net_data_18
,accuracy,auc,aupr,f1,precision,recall,accuracy,auc,aupr,f1,precision,recall,accuracy,auc,aupr,f1,precision,recall,accuracy,auc,aupr,f1,precision,recall,accuracy,auc,aupr,f1,precision,recall,accuracy,auc,aupr,f1,precision,recall,accuracy,auc,aupr,f1,precision,recall
0,0.7540983606557377,0.83778677462888,0.8643492097906516,0.7656250000000001,0.7777777777777778,0.7538461538461538,0.7704918032786885,0.8367071524966261,0.8518987034952252,0.7586206896551724,0.8627450980392157,0.676923076923077,0.7622950819672131,0.8143049932523617,0.8537440407446502,0.7433628318584071,0.875,0.6461538461538462,0.7704918032786885,0.8229419703103915,0.86905565764024,0.7586206896551724,0.8627450980392157,0.676923076923077,0.7131147540983607,0.8126855600539812,0.8593458881439264,0.6666666666666667,0.875,0.5384615384615384,0.7131147540983607,0.8067476383265858,0.8532306841058805,0.7058823529411764,0.7777777777777778,0.6461538461538462,0.7049180327868853,0.7500674763832659,0.7662964203356075,0.723076923076923,0.7230769230769231,0.7230769230769231
1,0.7950819672131147,0.8472334682860999,0.8692309098002382,0.8031496062992126,0.8225806451612904,0.7846153846153846,0.7704918032786885,0.8472334682860999,0.86578567265326,0.7627118644067797,0.8490566037735849,0.6923076923076923,0.7622950819672131,0.8593792172739542,0.8913223397344445,0.7478260869565216,0.86,0.6615384615384615,0.7786885245901639,0.8353576248313092,0.8784092609038834,0.7906976744186046,0.796875,0.7846153846153846,0.7622950819672131,0.8197031039136302,0.8641790650213894,0.7387387387387386,0.8913043478260869,0.6307692307692307,0.7213114754098361,0.8091767881241565,0.8522392475642013,0.6964285714285714,0.8297872340425532,0.6,0.7295081967213115,0.7757085020242915,0.8006554877370777,0.7555555555555555,0.7285714285714285,0.7846153846153846
2,0.7786885245901639,0.8547908232118758,0.8849436169408824,0.7906976744186046,0.796875,0.7846153846153846,0.7704918032786885,0.8402159244264509,0.8759201846308224,0.7666666666666666,0.8363636363636363,0.7076923076923077,0.7704918032786885,0.8491228070175438,0.8844197397722249,0.7543859649122807,0.8775510204081632,0.6615384615384615,0.7540983606557377,0.8283400809716599,0.876894474775167,0.7457627118644068,0.8301886792452831,0.676923076923077,0.7622950819672131,0.832118758434548,0.8723995297905349,0.7563025210084034,0.8333333333333334,0.6923076923076923,0.7540983606557377,0.8037786774628881,0.8450037932269505,0.7540983606557378,0.8070175438596491,0.7076923076923077,0.6967213114754098,0.7408906882591093,0.7468769106072162,0.6837606837606838,0.7692307692307693,0.6153846153846154
3,0.7786885245901639,0.8480431848852901,0.8743704418729845,0.7652173913043478,0.88,0.676923076923077,0.7786885245901639,0.8412955465587045,0.8727311698442626,0.7692307692307693,0.8653846153846154,0.6923076923076923,0.7868852459016393,0.8448043184885291,0.8713148771897932,0.7868852459016393,0.8421052631578947,0.7384615384615385,0.7786885245901639,0.8294197031039137,0.8668243422059825,0.7567567567567568,0.9130434782608695,0.6461538461538462,0.7704918032786885,0.8388663967611336,0.8806545504866887,0.7543859649122807,0.8775510204081632,0.6615384615384615,0.7377049180327869,0.8107962213225371,0.856786938166364,0.7538461538461538,0.7538461538461538,0.7538461538461538,0.7049180327868853,0.7711201079622132,0.7949388893084013,0.7049180327868853,0.7543859649122807,0.6615384615384615
4,0.7704918032786885,0.8453441295546559,0.8711719076361767,0.7846153846153847,0.7846153846153846,0.7846153846153846,0.7540983606557377,0.8475033738191634,0.875640024513364,0.7457627118644068,0.8301886792452831,0.676923076923077,0.7459016393442623,0.8385964912280701,0.8731861732866133,0.7703703703703704,0.7428571428571429,0.8,0.7377049180327869,0.834008097165992,0.8719390159093812,0.7681159420289856,0.726027397260274,0.8153846153846154,0.7704918032786885,0.8412955465587045,0.8727191634212936,0.7846153846153847,0.7846153846153846,0.7846153846153846,0.7377049180327869,0.7954116059379218,0.8318971431149396,0.7575757575757576,0.746268656716418,0.7692307692307693,0.7377049180327869,0.7716599190283401,0.7949692015897352,0.7611940298507462,0.7391304347826086,0.7846153846153846
