,,coef
ELAVL1,promoter,-2.562996e-06
ELAVL2,mut_important,0.0
ELAVL2,cnv_del,0.0
ELAVL2,cnv_amp,0.0
ELAVL2,promoter,0.0
ELAVL3,mut_important,0.0
ELAVL3,cnv_del,0.0
ELAVL3,cnv_amp,0.0
ELAVL3,promoter,0.0
CDKN1C,mut_important,0.0
CDKN1C,cnv_del,0.0
CDKN1C,cnv_amp,0.0
CDKN1C,promoter,0.0
CDKN1B,mut_important,0.0
CDKN1B,cnv_del,0.0
CDKN1B,cnv_amp,0.00050145655
CDKN1B,promoter,0.00013639049
CDKN1A,mut_important,0.0
CDKN1A,cnv_del,0.0
CDKN1A,cnv_amp,0.0
CDKN1A,promoter,-0.00012083913
GPM6B,mut_important,0.0
GPM6B,cnv_del,0.0
GPM6B,cnv_amp,0.0
GPM6B,promoter,0.0
UBE2D2,mut_important,0.0
UBE2D2,cnv_del,0.0
UBE2D2,cnv_amp,1.7933213e-05
UBE2D2,promoter,3.9343748e-05
C11orf1,mut_important,0.0
C11orf1,cnv_del,0.0
C11orf1,cnv_amp,0.0
C11orf1,promoter,0.0
UBE2D1,mut_important,0.0
UBE2D1,cnv_del,0.0
UBE2D1,cnv_amp,0.0
UBE2D1,promoter,4.874358e-06
POFUT1,mut_important,0.0
POFUT1,cnv_del,0.0
POFUT1,cnv_amp,0.0
POFUT1,promoter,0.0
TARS2,mut_important,0.0
TARS2,cnv_del,0.0
TARS2,cnv_amp,-8.5306565e-06
TARS2,promoter,2.1109817e-07
SETBP1,mut_important,0.0
SETBP1,cnv_del,0.0
SETBP1,cnv_amp,0.0
SETBP1,promoter,0.0
MFNG,mut_important,0.0
MFNG,cnv_del,0.0
MFNG,cnv_amp,0.0
MFNG,promoter,9.477868e-06
SAMSN1,mut_important,0.0
SAMSN1,cnv_del,0.0
SAMSN1,cnv_amp,0.0
SAMSN1,promoter,0.0
FERD3L,mut_important,0.0
FERD3L,cnv_del,0.0
FERD3L,cnv_amp,0.0
FERD3L,promoter,0.0
SAP130,mut_important,0.0
SAP130,cnv_del,0.0
SAP130,cnv_amp,0.0
SAP130,promoter,0.0
DNAI1,mut_important,0.0
DNAI1,cnv_del,0.0
DNAI1,cnv_amp,-5.9656115e-05
DNAI1,promoter,3.1121356e-06
APOD,mut_important,0.0
APOD,cnv_del,0.0
APOD,cnv_amp,0.0
APOD,promoter,0.0
APOE,mut_important,0.0
APOE,cnv_del,0.0
APOE,cnv_amp,6.8132704e-06
APOE,promoter,-2.35289e-05
APOB,mut_important,0.0
APOB,cnv_del,0.0
APOB,cnv_amp,-1.4686719e-05
APOB,promoter,-0.0002910024
CYP11A1,mut_important,0.0
CYP11A1,cnv_del,0.0
CYP11A1,cnv_amp,8.049476e-05
CYP11A1,promoter,0.01634635
FARSB,mut_important,0.0
FARSB,cnv_del,0.0
FARSB,cnv_amp,0.0
FARSB,promoter,0.0
APOO,mut_important,0.0
APOO,cnv_del,0.0
APOO,cnv_amp,0.0
APOO,promoter,0.0
APOM,mut_important,0.0
APOM,cnv_del,0.0
APOM,cnv_amp,0.0
APOM,promoter,0.0
FBXO34,mut_important,0.0
FBXO34,cnv_del,0.0
FBXO34,cnv_amp,0.0
FBXO34,promoter,0.0
APOH,mut_important,0.0
APOH,cnv_del,0.0
APOH,cnv_amp,-1.6711543e-05
APOH,promoter,0.0
FAM151B,mut_important,0.0
FAM151B,cnv_del,0.0
FAM151B,cnv_amp,0.0
FAM151B,promoter,0.0
FAM151A,mut_important,0.0
FAM151A,cnv_del,0.0
FAM151A,cnv_amp,0.0
FAM151A,promoter,0.0
FAM104A,mut_important,0.0
FAM104A,cnv_del,0.0
FAM104A,cnv_amp,0.0
FAM104A,promoter,0.0
FAM104B,mut_important,0.0
FAM104B,cnv_del,0.0
FAM104B,cnv_amp,0.0
FAM104B,promoter,0.0
NFIL3,mut_important,0.0
NFIL3,cnv_del,0.0
NFIL3,cnv_amp,8.4024424e-07
NFIL3,promoter,-3.786611e-07
REG3G,mut_important,0.0
REG3G,cnv_del,0.0
REG3G,cnv_amp,0.0
REG3G,promoter,0.0
REG3A,mut_important,0.0
REG3A,cnv_del,0.0
REG3A,cnv_amp,0.0
REG3A,promoter,0.0
TMEM125,mut_important,0.0
TMEM125,cnv_del,0.0
TMEM125,cnv_amp,0.0
TMEM125,promoter,0.0
FOXJ1,mut_important,0.0
FOXJ1,cnv_del,0.0
FOXJ1,cnv_amp,0.0
FOXJ1,promoter,0.0
TMEM127,mut_important,0.0
TMEM127,cnv_del,0.0
TMEM127,cnv_amp,0.0
TMEM127,promoter,0.0
FOXJ3,mut_important,0.0
FOXJ3,cnv_del,0.0
FOXJ3,cnv_amp,0.0
FOXJ3,promoter,0.0
TMEM121,mut_important,0.0
TMEM121,cnv_del,0.0
TMEM121,cnv_amp,0.0
TMEM121,promoter,0.0
TMEM123,mut_important,0.0
TMEM123,cnv_del,0.0
TMEM123,cnv_amp,0.0
TMEM123,promoter,0.0
CCDC57,mut_important,0.0
CCDC57,cnv_del,0.0
CCDC57,cnv_amp,0.0
CCDC57,promoter,0.0
CCDC58,mut_important,0.0
CCDC58,cnv_del,0.0
CCDC58,cnv_amp,0.0
CCDC58,promoter,0.0
CCDC59,mut_important,0.0
CCDC59,cnv_del,0.0
CCDC59,cnv_amp,0.0
CCDC59,promoter,0.0
C9orf72,mut_important,0.0
C9orf72,cnv_del,6.1559494e-06
C9orf72,cnv_amp,1.9135408e-05
C9orf72,promoter,-6.8291606e-06
TMEM129,mut_important,0.0
TMEM129,cnv_del,0.0
TMEM129,cnv_amp,0.0
TMEM129,promoter,0.0
TMEM128,mut_important,0.0
TMEM128,cnv_del,0.0
TMEM128,cnv_amp,0.0
TMEM128,promoter,0.0
PAXIP1,mut_important,0.0
PAXIP1,cnv_del,0.0
PAXIP1,cnv_amp,0.0
PAXIP1,promoter,0.0
STX18,mut_important,0.0
STX18,cnv_del,0.0
STX18,cnv_amp,0.0
STX18,promoter,-3.291894e-07
KRTAP10-10,mut_important,0.0
KRTAP10-10,cnv_del,0.0
KRTAP10-10,cnv_amp,0.0
KRTAP10-10,promoter,0.0
NUFIP2,mut_important,0.0
NUFIP2,cnv_del,0.0
NUFIP2,cnv_amp,0.0
NUFIP2,promoter,0.0
RAD18,mut_important,0.0
RAD18,cnv_del,0.0
RAD18,cnv_amp,0.0
RAD18,promoter,0.0
NUFIP1,mut_important,0.0
NUFIP1,cnv_del,0.0
NUFIP1,cnv_amp,0.0
NUFIP1,promoter,0.0
PREPL,mut_important,0.0
PREPL,cnv_del,0.0
PREPL,cnv_amp,0.0
PREPL,promoter,0.0
SULT4A1,mut_important,0.0
SULT4A1,cnv_del,0.0
SULT4A1,cnv_amp,0.0
SULT4A1,promoter,0.0
CABP7,mut_important,0.0
CABP7,cnv_del,0.0
CABP7,cnv_amp,0.0
CABP7,promoter,0.0
DNAJB12,mut_important,0.0
DNAJB12,cnv_del,0.0
DNAJB12,cnv_amp,-1.454999e-06
DNAJB12,promoter,0.0
CABP5,mut_important,0.0
CABP5,cnv_del,0.0
CABP5,cnv_amp,0.0
CABP5,promoter,0.0
CABP4,mut_important,0.0
CABP4,cnv_del,0.0
CABP4,cnv_amp,0.0
CABP4,promoter,0.0
CABP2,mut_important,0.0
CABP2,cnv_del,0.0
CABP2,cnv_amp,0.0
CABP2,promoter,0.0
CABP1,mut_important,0.0
CABP1,cnv_del,0.0
CABP1,cnv_amp,0.0
CABP1,promoter,0.0
SLC35B1,mut_important,0.0
SLC35B1,cnv_del,0.0
SLC35B1,cnv_amp,0.0
SLC35B1,promoter,0.0
SLC35B3,mut_important,0.0
SLC35B3,cnv_del,0.0
SLC35B3,cnv_amp,0.0
SLC35B3,promoter,0.0
SLC35B2,mut_important,0.0
SLC35B2,cnv_del,0.0
SLC35B2,cnv_amp,0.0
SLC35B2,promoter,0.0
FBXO30,mut_important,0.0
FBXO30,cnv_del,0.0
FBXO30,cnv_amp,0.0
FBXO30,promoter,0.0
SLC35B4,mut_important,0.0
SLC35B4,cnv_del,0.0
SLC35B4,cnv_amp,0.0
SLC35B4,promoter,0.0
USE1,mut_important,0.0
USE1,cnv_del,0.0
USE1,cnv_amp,0.0
USE1,promoter,0.0
FBXO33,mut_important,0.0
FBXO33,cnv_del,0.0
FBXO33,cnv_amp,0.0
FBXO33,promoter,0.0
HBE1,mut_important,0.0
HBE1,cnv_del,0.0
HBE1,cnv_amp,0.0
HBE1,promoter,0.0
CNRIP1,mut_important,0.0
CNRIP1,cnv_del,0.0
CNRIP1,cnv_amp,0.0
CNRIP1,promoter,0.0
FBXO38,mut_important,0.0
FBXO38,cnv_del,0.0
FBXO38,cnv_amp,0.0
FBXO38,promoter,0.0
FBXO39,mut_important,0.0
FBXO39,cnv_del,0.0
FBXO39,cnv_amp,0.0
FBXO39,promoter,0.0
IGFBP7,mut_important,0.0
IGFBP7,cnv_del,0.0
IGFBP7,cnv_amp,0.0
IGFBP7,promoter,0.0
PLGLB1,mut_important,0.0
PLGLB1,cnv_del,0.0
PLGLB1,cnv_amp,0.0
PLGLB1,promoter,0.0
SPAG17,mut_important,0.0
SPAG17,cnv_del,0.0
SPAG17,cnv_amp,0.0
SPAG17,promoter,0.0
SAT1,mut_important,0.0
SAT1,cnv_del,-0.00033312393
SAT1,cnv_amp,0.00029862387
SAT1,promoter,-0.0012604833
PELP1,mut_important,0.0
PELP1,cnv_del,0.0
PELP1,cnv_amp,0.0
PELP1,promoter,0.0
MBOAT2,mut_important,0.0
MBOAT2,cnv_del,0.0
MBOAT2,cnv_amp,-1.9561237e-05
MBOAT2,promoter,3.3490784e-07
MBOAT1,mut_important,0.0
MBOAT1,cnv_del,0.0
MBOAT1,cnv_amp,-6.572068e-05
MBOAT1,promoter,-2.9350396e-05
MBOAT7,mut_important,0.0
MBOAT7,cnv_del,0.0
MBOAT7,cnv_amp,9.193426e-07
MBOAT7,promoter,5.9151284e-06
PHF21A,mut_important,0.0
PHF21A,cnv_del,0.0
PHF21A,cnv_amp,0.0
PHF21A,promoter,0.0
SPSB3,mut_important,0.0
SPSB3,cnv_del,0.0
SPSB3,cnv_amp,0.0
SPSB3,promoter,0.0
SPSB2,mut_important,0.0
SPSB2,cnv_del,0.0
SPSB2,cnv_amp,0.0
SPSB2,promoter,0.0
SPSB1,mut_important,0.0
SPSB1,cnv_del,0.0
SPSB1,cnv_amp,0.0
SPSB1,promoter,0.0
HINT1,mut_important,0.0
HINT1,cnv_del,0.0
HINT1,cnv_amp,0.0
HINT1,promoter,0.0
HINT2,mut_important,0.0
HINT2,cnv_del,0.0
HINT2,cnv_amp,0.0
HINT2,promoter,0.0
SPSB4,mut_important,0.0
SPSB4,cnv_del,0.0
SPSB4,cnv_amp,0.0
SPSB4,promoter,0.0
SLC25A53,mut_important,0.0
SLC25A53,cnv_del,0.0
SLC25A53,cnv_amp,0.0
SLC25A53,promoter,0.0
SLC25A52,mut_important,0.0
SLC25A52,cnv_del,0.0
SLC25A52,cnv_amp,0.0
SLC25A52,promoter,0.0
SLC25A51,mut_important,0.0
SLC25A51,cnv_del,0.0
SLC25A51,cnv_amp,0.0
SLC25A51,promoter,0.0
IL23A,mut_important,0.0
IL23A,cnv_del,0.0
IL23A,cnv_amp,-1.5021184e-06
IL23A,promoter,0.0
THEM5,mut_important,0.0
THEM5,cnv_del,0.0
THEM5,cnv_amp,0.00023444773
THEM5,promoter,-0.00010152457
UNC79,mut_important,0.0
UNC79,cnv_del,0.0
UNC79,cnv_amp,0.0
UNC79,promoter,0.0
BIRC8,mut_important,0.0
BIRC8,cnv_del,0.0
BIRC8,cnv_amp,0.0
BIRC8,promoter,0.0
CDC34,mut_important,0.0
CDC34,cnv_del,0.0
CDC34,cnv_amp,0.0
CDC34,promoter,0.0
CDC37,mut_important,0.0
CDC37,cnv_del,0.0
CDC37,cnv_amp,-4.448445e-06
CDC37,promoter,6.4278134e-07
OR2A1,mut_important,0.0
OR2A1,cnv_del,-3.7542208e-08
OR2A1,cnv_amp,1.2304315e-07
OR2A1,promoter,0.0
ALAS1,mut_important,0.0
ALAS1,cnv_del,-2.2345075e-06
ALAS1,cnv_amp,0.0
ALAS1,promoter,-1.1928347e-06
ALAS2,mut_important,0.0
ALAS2,cnv_del,0.0
ALAS2,cnv_amp,0.0
ALAS2,promoter,0.0
OR2A2,mut_important,0.0
OR2A2,cnv_del,0.0
OR2A2,cnv_amp,3.2070822e-08
OR2A2,promoter,0.0
S100A9,mut_important,0.0
S100A9,cnv_del,0.0
S100A9,cnv_amp,0.0
S100A9,promoter,0.0
S100A8,mut_important,0.0
S100A8,cnv_del,0.0
S100A8,cnv_amp,0.0
S100A8,promoter,0.0
OR2A7,mut_important,0.0
OR2A7,cnv_del,-3.3842827e-08
OR2A7,cnv_amp,-1.7376045e-10
OR2A7,promoter,0.0
EIF1,mut_important,0.0
EIF1,cnv_del,0.0
EIF1,cnv_amp,0.0
EIF1,promoter,0.0
S100A5,mut_important,0.0
S100A5,cnv_del,0.0
S100A5,cnv_amp,0.0
S100A5,promoter,0.0
S100A4,mut_important,0.0
S100A4,cnv_del,0.0
S100A4,cnv_amp,0.0
S100A4,promoter,0.0
OR2T34,mut_important,0.0
OR2T34,cnv_del,-1.0626223e-08
OR2T34,cnv_amp,-3.594136e-07
OR2T34,promoter,0.0
OR2T35,mut_important,0.0
OR2T35,cnv_del,-2.2003835e-08
OR2T35,cnv_amp,1.24944e-07
OR2T35,promoter,0.0
S100A1,mut_important,0.0
S100A1,cnv_del,0.0
S100A1,cnv_amp,0.0
S100A1,promoter,0.0
OR2T33,mut_important,0.0
OR2T33,cnv_del,0.0
OR2T33,cnv_amp,-3.1098316e-06
OR2T33,promoter,0.0
S100A3,mut_important,0.0
S100A3,cnv_del,0.0
S100A3,cnv_amp,0.0
S100A3,promoter,0.0
S100A2,mut_important,0.0
S100A2,cnv_del,0.0
S100A2,cnv_amp,0.0
S100A2,promoter,0.0
LONRF3,mut_important,0.0
LONRF3,cnv_del,0.0
LONRF3,cnv_amp,0.0
LONRF3,promoter,0.0
LONRF2,mut_important,0.0
LONRF2,cnv_del,0.0
LONRF2,cnv_amp,0.0
LONRF2,promoter,0.0
LONRF1,mut_important,0.0
LONRF1,cnv_del,0.0
LONRF1,cnv_amp,0.0
LONRF1,promoter,0.0
TCFL5,mut_important,0.0
TCFL5,cnv_del,0.0
TCFL5,cnv_amp,0.0
TCFL5,promoter,0.0
BIRC3,mut_important,0.0
BIRC3,cnv_del,0.0
BIRC3,cnv_amp,2.1633223e-06
BIRC3,promoter,0.0
BIRC2,mut_important,0.0
BIRC2,cnv_del,0.0
BIRC2,cnv_amp,0.00019383925
BIRC2,promoter,-9.609894e-06
OR7D2,mut_important,0.0
OR7D2,cnv_del,0.0
OR7D2,cnv_amp,-1.1088196e-09
OR7D2,promoter,0.0
GJA4,mut_important,0.0
GJA4,cnv_del,0.0
GJA4,cnv_amp,0.0
GJA4,promoter,0.0
CDCA7L,mut_important,0.0
CDCA7L,cnv_del,0.0
CDCA7L,cnv_amp,0.0
CDCA7L,promoter,0.0
OR2T3,mut_important,0.0
OR2T3,cnv_del,0.0
OR2T3,cnv_amp,-3.2536002e-06
OR2T3,promoter,0.0
MOSPD3,mut_important,0.0
MOSPD3,cnv_del,0.0
MOSPD3,cnv_amp,0.0
MOSPD3,promoter,0.0
C20orf203,mut_important,0.0
C20orf203,cnv_del,0.0
C20orf203,cnv_amp,0.0
C20orf203,promoter,0.0
C20orf202,mut_important,0.0
C20orf202,cnv_del,0.0
C20orf202,cnv_amp,0.0
C20orf202,promoter,0.0
APBA3,mut_important,0.0
APBA3,cnv_del,0.0
APBA3,cnv_amp,0.0
APBA3,promoter,0.0
APBA2,mut_important,0.0
APBA2,cnv_del,0.0
APBA2,cnv_amp,0.0
APBA2,promoter,0.0
SPIN2A,mut_important,0.0
SPIN2A,cnv_del,0.0
SPIN2A,cnv_amp,0.0
SPIN2A,promoter,0.0
SPIN2B,mut_important,0.0
SPIN2B,cnv_del,0.0
SPIN2B,cnv_amp,0.0
SPIN2B,promoter,0.0
PGLS,mut_important,0.0
PGLS,cnv_del,0.0
PGLS,cnv_amp,-3.2417506e-06
PGLS,promoter,1.5145253e-06
IL23R,mut_important,0.0
IL23R,cnv_del,0.0
IL23R,cnv_amp,0.00015813933
IL23R,promoter,0.0
COL10A1,mut_important,0.0
COL10A1,cnv_del,0.0
COL10A1,cnv_amp,1.16063275e-05
COL10A1,promoter,0.0
UNKL,mut_important,0.0
UNKL,cnv_del,0.0
UNKL,cnv_amp,0.0
UNKL,promoter,0.0
MORC1,mut_important,0.0
MORC1,cnv_del,0.0
MORC1,cnv_amp,0.0
MORC1,promoter,0.0
MORC4,mut_important,0.0
MORC4,cnv_del,0.0
MORC4,cnv_amp,0.0
MORC4,promoter,0.0
PTPRZ1,mut_important,0.0
PTPRZ1,cnv_del,0.0
PTPRZ1,cnv_amp,7.1769205e-07
PTPRZ1,promoter,-6.888486e-06
GPATCH2L,mut_important,0.0
GPATCH2L,cnv_del,0.0
GPATCH2L,cnv_amp,0.0
GPATCH2L,promoter,0.0
TXNL4A,mut_important,0.0
TXNL4A,cnv_del,0.0
TXNL4A,cnv_amp,0.0
TXNL4A,promoter,0.0
ZNF367,mut_important,0.0
ZNF367,cnv_del,0.0
ZNF367,cnv_amp,0.0
ZNF367,promoter,0.0
RS1,mut_important,0.0
RS1,cnv_del,0.0
RS1,cnv_amp,0.0
RS1,promoter,0.0
MEF2C,mut_important,0.0
MEF2C,cnv_del,0.0
MEF2C,cnv_amp,0.0
MEF2C,promoter,-6.8118425e-05
FEZF1,mut_important,0.0
FEZF1,cnv_del,0.0
FEZF1,cnv_amp,0.0
FEZF1,promoter,0.0
CCNA2,mut_important,0.0
CCNA2,cnv_del,0.0
CCNA2,cnv_amp,0.0
CCNA2,promoter,0.0
WDR1,mut_important,0.0
WDR1,cnv_del,0.0
WDR1,cnv_amp,0.0
WDR1,promoter,0.0
CCNA1,mut_important,0.0
CCNA1,cnv_del,-8.403784e-05
CCNA1,cnv_amp,0.0
CCNA1,promoter,0.0024836883
DYNC1I1,mut_important,0.0
DYNC1I1,cnv_del,0.0
DYNC1I1,cnv_amp,0.00021579396
DYNC1I1,promoter,0.000166693
FBLL1,mut_important,0.0
FBLL1,cnv_del,0.0
FBLL1,cnv_amp,0.0
FBLL1,promoter,0.0
VPS28,mut_important,0.0
VPS28,cnv_del,0.0
VPS28,cnv_amp,-5.3756303e-06
VPS28,promoter,7.3958113e-06
DYNC1I2,mut_important,0.0
DYNC1I2,cnv_del,0.0
DYNC1I2,cnv_amp,0.0
DYNC1I2,promoter,9.4977815e-07
ATP13A5,mut_important,0.0
ATP13A5,cnv_del,0.0
ATP13A5,cnv_amp,0.0
ATP13A5,promoter,0.0
ATP13A4,mut_important,0.0
ATP13A4,cnv_del,0.0
ATP13A4,cnv_amp,0.0
ATP13A4,promoter,0.0
TAS2R50,mut_important,0.0
TAS2R50,cnv_del,0.0
TAS2R50,cnv_amp,-2.997583e-06
TAS2R50,promoter,0.0
RAI1,mut_important,0.0
RAI1,cnv_del,0.0
RAI1,cnv_amp,0.0
RAI1,promoter,0.0
SKA3,mut_important,0.0
SKA3,cnv_del,0.0
SKA3,cnv_amp,0.0
SKA3,promoter,0.0
SKA2,mut_important,0.0
SKA2,cnv_del,0.0
SKA2,cnv_amp,0.0
SKA2,promoter,0.0
COL28A1,mut_important,0.0
COL28A1,cnv_del,0.0
COL28A1,cnv_amp,-5.1875386e-06
COL28A1,promoter,0.0
LRRIQ1,mut_important,0.0
LRRIQ1,cnv_del,0.0
LRRIQ1,cnv_amp,0.0
LRRIQ1,promoter,0.0
PCDH20,mut_important,0.0
PCDH20,cnv_del,0.0
PCDH20,cnv_amp,0.0
PCDH20,promoter,0.0
LRRIQ4,mut_important,0.0
LRRIQ4,cnv_del,0.0
LRRIQ4,cnv_amp,0.0
LRRIQ4,promoter,0.0
EDDM3B,mut_important,0.0
EDDM3B,cnv_del,0.0
EDDM3B,cnv_amp,0.0
EDDM3B,promoter,0.0
C1orf112,mut_important,0.0
C1orf112,cnv_del,0.0
C1orf112,cnv_amp,0.0
C1orf112,promoter,0.0
CBWD3,mut_important,0.0
CBWD3,cnv_del,0.0
CBWD3,cnv_amp,0.0
CBWD3,promoter,0.0
C1orf116,mut_important,0.0
C1orf116,cnv_del,0.0
C1orf116,cnv_amp,0.0
C1orf116,promoter,0.0
C1orf115,mut_important,0.0
C1orf115,cnv_del,0.0
C1orf115,cnv_amp,0.0
C1orf115,promoter,0.0
MEF2D,mut_important,0.0
MEF2D,cnv_del,0.0
MEF2D,cnv_amp,-0.00020902092
MEF2D,promoter,-7.3250646e-07
ADAT1,mut_important,0.0
ADAT1,cnv_del,0.0
ADAT1,cnv_amp,0.0
ADAT1,promoter,0.0
ADAT3,mut_important,0.0
ADAT3,cnv_del,0.0
ADAT3,cnv_amp,0.0
ADAT3,promoter,0.0
ADAT2,mut_important,0.0
ADAT2,cnv_del,0.0
ADAT2,cnv_amp,0.0
ADAT2,promoter,0.0
LGALS3BP,mut_important,0.0
LGALS3BP,cnv_del,0.0
LGALS3BP,cnv_amp,0.0
LGALS3BP,promoter,0.0
TTBK2,mut_important,0.0
TTBK2,cnv_del,0.0
TTBK2,cnv_amp,0.0
TTBK2,promoter,0.0
TTBK1,mut_important,0.0
TTBK1,cnv_del,0.0
TTBK1,cnv_amp,0.0
TTBK1,promoter,0.0
SOX21,mut_important,0.0
SOX21,cnv_del,0.0
SOX21,cnv_amp,0.0
SOX21,promoter,0.0
E2F6,mut_important,0.0
E2F6,cnv_del,0.0
E2F6,cnv_amp,0.0
E2F6,promoter,0.0
E2F5,mut_important,0.0
E2F5,cnv_del,0.0
E2F5,cnv_amp,0.0005135394
E2F5,promoter,-3.204392e-07
E2F4,mut_important,0.0
E2F4,cnv_del,5.410581e-06
E2F4,cnv_amp,0.0
E2F4,promoter,1.9528002e-06
E2F3,mut_important,0.0
E2F3,cnv_del,0.0
E2F3,cnv_amp,0.00019185283
E2F3,promoter,-5.2131898e-05
E2F2,mut_important,0.0
E2F2,cnv_del,0.0
E2F2,cnv_amp,0.0
E2F2,promoter,-4.296266e-05
E2F1,mut_important,0.0
E2F1,cnv_del,0.0
E2F1,cnv_amp,0.0
E2F1,promoter,-8.277706e-05
ZNFX1,mut_important,0.0
ZNFX1,cnv_del,0.0
ZNFX1,cnv_amp,0.0
ZNFX1,promoter,0.0
C6orf89,mut_important,0.0
C6orf89,cnv_del,0.0
C6orf89,cnv_amp,0.0
C6orf89,promoter,0.0
MAGEF1,mut_important,0.0
MAGEF1,cnv_del,0.0
MAGEF1,cnv_amp,0.0
MAGEF1,promoter,0.0
ACBD3,mut_important,0.0
ACBD3,cnv_del,0.0
ACBD3,cnv_amp,-7.134686e-05
ACBD3,promoter,-5.0593013e-07
PPP4C,mut_important,0.0
PPP4C,cnv_del,0.0
PPP4C,cnv_amp,2.836391e-05
PPP4C,promoter,9.468158e-06
ACBD7,mut_important,0.0
ACBD7,cnv_del,0.0
ACBD7,cnv_amp,0.0
ACBD7,promoter,0.0
PPP1R13B,mut_important,0.0
PPP1R13B,cnv_del,0.0
PPP1R13B,cnv_amp,0.0
PPP1R13B,promoter,0.0
ACBD5,mut_important,0.0
ACBD5,cnv_del,0.0
ACBD5,cnv_amp,0.0
ACBD5,promoter,0.0
ACBD4,mut_important,0.0
ACBD4,cnv_del,0.0
ACBD4,cnv_amp,0.0
ACBD4,promoter,0.0
ABLIM1,mut_important,0.0
ABLIM1,cnv_del,0.0
ABLIM1,cnv_amp,-4.8723894e-07
ABLIM1,promoter,9.373692e-06
PPP1R13L,mut_important,0.0
PPP1R13L,cnv_del,0.0
PPP1R13L,cnv_amp,0.0
PPP1R13L,promoter,0.0
EEF2,mut_important,0.0
EEF2,cnv_del,0.0
EEF2,cnv_amp,2.5472684e-07
EEF2,promoter,-5.033313e-06
ZDBF2,mut_important,0.0
ZDBF2,cnv_del,0.0
ZDBF2,cnv_amp,0.0
ZDBF2,promoter,0.0
BRI3BP,mut_important,0.0
BRI3BP,cnv_del,0.0
BRI3BP,cnv_amp,0.0
BRI3BP,promoter,0.0
TUSC1,mut_important,0.0
TUSC1,cnv_del,0.0
TUSC1,cnv_amp,0.0
TUSC1,promoter,0.0
TUSC2,mut_important,0.0
TUSC2,cnv_del,0.0
TUSC2,cnv_amp,0.0
TUSC2,promoter,0.0
TUSC3,mut_important,0.0
TUSC3,cnv_del,-1.4344419e-05
TUSC3,cnv_amp,1.6815751e-05
TUSC3,promoter,0.0
RLBP1,mut_important,0.0
RLBP1,cnv_del,0.0
RLBP1,cnv_amp,0.0
RLBP1,promoter,0.0
RPGR,mut_important,0.0
RPGR,cnv_del,0.0
RPGR,cnv_amp,0.0
RPGR,promoter,0.0
ZNF334,mut_important,0.0
ZNF334,cnv_del,0.0
ZNF334,cnv_amp,3.0283434e-06
ZNF334,promoter,5.735209e-05
HYLS1,mut_important,0.0
HYLS1,cnv_del,0.0
HYLS1,cnv_amp,0.0
HYLS1,promoter,0.0
IZUMO1,mut_important,0.0
IZUMO1,cnv_del,0.0
IZUMO1,cnv_amp,0.0
IZUMO1,promoter,0.0
TIGIT,mut_important,0.0
TIGIT,cnv_del,0.0
TIGIT,cnv_amp,0.0
TIGIT,promoter,0.0
ZNF335,mut_important,0.0
ZNF335,cnv_del,0.0
ZNF335,cnv_amp,0.0
ZNF335,promoter,0.0
IZUMO4,mut_important,0.0
IZUMO4,cnv_del,0.0
IZUMO4,cnv_amp,0.0
IZUMO4,promoter,0.0
SYTL5,mut_important,0.0
SYTL5,cnv_del,0.0
SYTL5,cnv_amp,0.0
SYTL5,promoter,0.0
PYCR2,mut_important,0.0
PYCR2,cnv_del,0.0
PYCR2,cnv_amp,-0.0012914999
PYCR2,promoter,0.0
PYCR1,mut_important,0.0
PYCR1,cnv_del,0.0
PYCR1,cnv_amp,0.0016243504
PYCR1,promoter,0.00011053159
TLN1,mut_important,0.0
TLN1,cnv_del,0.0
TLN1,cnv_amp,4.7369133e-05
TLN1,promoter,1.3435059e-05
DPP8,mut_important,0.0
DPP8,cnv_del,0.0
DPP8,cnv_amp,0.0
DPP8,promoter,0.0
DPP9,mut_important,0.0
DPP9,cnv_del,0.0
DPP9,cnv_amp,0.0
DPP9,promoter,0.0
CTBS,mut_important,0.0
CTBS,cnv_del,0.0
CTBS,cnv_amp,0.0
CTBS,promoter,0.0
WNT10A,mut_important,0.0
WNT10A,cnv_del,0.0
WNT10A,cnv_amp,0.0
WNT10A,promoter,0.00040623627
WNT10B,mut_important,0.0
WNT10B,cnv_del,0.0
WNT10B,cnv_amp,0.0
WNT10B,promoter,0.0
FAM168A,mut_important,0.0
FAM168A,cnv_del,0.0
FAM168A,cnv_amp,0.0
FAM168A,promoter,0.0
GNG10,mut_important,0.0
GNG10,cnv_del,0.0
GNG10,cnv_amp,0.00012736516
GNG10,promoter,0.0
GNG11,mut_important,0.0
GNG11,cnv_del,0.0
GNG11,cnv_amp,0.0014893734
GNG11,promoter,0.02378556
GNG12,mut_important,0.0
GNG12,cnv_del,0.0
GNG12,cnv_amp,0.00013089002
GNG12,promoter,0.0
GNG13,mut_important,0.0
GNG13,cnv_del,0.0
GNG13,cnv_amp,-0.0012329514
GNG13,promoter,9.753924e-05
ENKUR,mut_important,0.0
ENKUR,cnv_del,0.0
ENKUR,cnv_amp,0.0
ENKUR,promoter,0.0
TEX14,mut_important,0.0
TEX14,cnv_del,0.0
TEX14,cnv_amp,0.0
TEX14,promoter,0.0
IL36A,mut_important,0.0
IL36A,cnv_del,0.0
IL36A,cnv_amp,0.0
IL36A,promoter,0.0
URB2,mut_important,0.0
