0,coef
C00001,0.010084709
C00002,0.02354411
C00003,-0.0017955276
C00004,0.0066463323
C00005,-0.00039467504
C00006,-0.018657599
C00007,-0.009310393
C00008,0.009892311
C00009,0.01888673
C00010,0.022148514
C00011,0.03444139
C00012,-0.031817243
C00013,0.005036774
C00014,0.01627707
C00015,-0.0009970563
C00016,-3.8465874e-05
C00017,-0.017478053
C00018,0.0006622189
C00019,-0.0022397544
C00020,-0.0155443065
C00021,0.0026861911
C00022,-0.002919712
C00023,0.0013773318
C00024,0.018806404
C00025,0.119558185
C00026,-5.430998e-05
C00027,0.00072428916
C00029,-0.0005954306
C00031,0.022303224
C00032,0.0139988875
C00033,0.0035945864
C00034,-0.012832983
C00035,-0.06420963
C00036,0.008497639
C00037,0.006182022
C00038,0.021639753
C00039,0.007513279
C00040,0.0070391633
C00041,0.058114458
C00042,0.00017095733
C00043,-0.0046298644
C00044,-0.021507587
C00046,0.06537592
C00047,-0.0028842583
C00048,0.004084649
C00049,0.046784543
C00051,0.0021524525
C00052,-0.0004069748
C00053,0.029959971
C00054,-0.0002577818
C00055,0.00056316576
C00058,0.008460277
C00059,0.015184837
C00061,0.000129147
C00062,-0.0021540348
C00063,0.0014316245
C00064,0.050265614
C00065,0.08545551
C00068,-0.0011295154
C00070,-0.0204602
C00071,-0.0007219067
C00072,-0.0022073598
C00073,0.002616667
C00074,6.766965e-05
C00075,0.0032540641
C00076,0.06309393
C00077,-0.0005823805
C00078,0.019614931
C00079,0.05428569
C00080,0.084741
C00081,0.008211915
C00082,0.059170015
C00083,-0.017530954
C00084,-0.017838378
C00085,0.010216072
C00086,-0.00079207716
C00087,1.2699508e-05
C00088,0.00078014977
C00089,-0.006004588
C00091,-0.0018978021
C00092,0.030985638
C00093,0.0021315853
C00094,-0.0031865216
C00095,-0.0057906345
C00096,6.8501795e-05
C00097,0.049902275
C00098,-0.0046616876
C00099,0.03988726
C00100,1.9057292e-05
C00101,-0.00369408
C00103,0.0009899876
C00104,0.010519549
C00105,0.0041393745
C00106,0.008853397
C00107,-0.00050840346
C00108,-0.004388348
C00109,-0.000735062
C00110,-0.001212758
C00111,3.0828487e-06
C00112,0.0011680031
C00114,0.0046730395
C00116,-0.019074257
C00117,0.0074049723
C00118,-0.001679023
C00119,0.031621642
C00120,-0.00047059997
C00121,-1.6081298e-05
C00122,0.040549748
C00123,0.030814204
C00124,-0.0071782237
C00127,9.3601266e-05
C00128,-0.0019016858
C00129,-0.0008924472
C00130,0.004381183
C00131,0.018248487
C00132,-0.002625739
C00133,0.00032499258
C00134,0.033697058
C00135,1.4727115e-05
C00136,-0.011648138
C00137,-0.0003385785
C00140,-0.0045967773
C00141,-9.4966104e-05
C00143,-0.00012099558
C00144,0.021924015
C00146,0.03496636
C00147,0.0013919589
C00148,0.006006512
C00149,-0.013841117
C00151,-0.00012441515
C00152,0.0606708
C00153,0.00017127035
C00154,-0.0063647893
C00155,0.0011950283
C00156,-0.0005966077
C00157,-0.00013949157
C00158,0.006841333
C00159,-5.470281e-05
C00160,0.00041774844
C00162,0.012560911
C00163,0.012020901
C00164,0.0036754757
C00165,0.023592321
C00166,-6.5925036e-05
C00167,-0.001258973
C00168,-0.0026749792
C00169,0.00060102047
C00170,-7.946991e-05
C00173,-0.005989466
C00175,0.0004643449
C00178,0.0045100246
C00179,-0.0017979053
C00181,0.0011856968
C00182,3.4037776e-06
C00183,0.016610302
C00184,-0.00035846085
C00185,-8.02582e-05
C00186,0.011018669
C00187,0.0020424852
C00188,0.03582195
C00189,-0.0012799898
C00190,0.0032683525
C00191,5.959174e-05
C00192,-0.01106523
C00194,-0.00045498653
C00195,0.020924877
C00197,0.0058618407
C00198,-6.008565e-05
C00199,-0.00082868384
C00203,-0.0016979043
C00204,0.0007881539
C00206,0.022825263
C00207,9.860593e-06
C00208,-0.0017079179
C00209,0.0028561107
C00212,0.019581158
C00213,-0.0005691491
C00214,0.00047286705
C00216,-0.0027564955
C00217,-0.004766611
C00219,0.018083293
C00221,-0.0013485585
C00222,0.001588805
C00223,-0.0016917972
C00224,0.0035405809
C00226,1.7178588e-06
C00227,0.00092618854
C00229,-0.00012929096
C00231,-0.0036844932
C00232,9.748555e-05
C00234,-0.0028358437
C00235,0.000103625614
C00236,0.0015374878
C00238,0.018384963
C00239,-0.0007683166
C00242,0.012257871
C00243,-0.0002384218
C00244,-0.0058737574
C00245,-0.005915387
C00246,0.007112516
C00247,-0.0005323011
C00249,-0.0005112114
C00250,-0.0010984247
C00251,0.00011647072
C00252,0.00012337972
C00253,-0.00063719146
C00255,1.8723458e-05
C00256,4.1209147e-05
C00257,-0.008587324
C00258,-0.0030483238
C00259,-0.0042496873
C00262,0.012164903
C00263,-0.00023769756
C00264,-4.3840362e-05
C00266,0.00036396334
C00267,0.005334151
C00268,0.0007620342
C00269,-6.669402e-05
C00270,-0.0006389179
C00272,-0.010079342
C00275,-0.0007346261
C00279,-0.0068821204
C00280,-0.010077946
C00282,0.039317828
C00283,-2.0149157e-05
C00286,0.00051050115
C00288,0.045162804
C00290,-0.004328227
C00291,0.00014384485
C00294,0.011265496
C00295,-0.00287503
C00299,0.0018121413
C00300,0.00041394212
C00301,0.014474975
C00305,0.009083249
C00306,0.0023177252
C00307,0.0070667756
C00309,-8.700311e-05
C00310,-0.00015545246
C00311,0.0013862128
C00312,0.00020738287
C00313,-2.3768082e-05
C00314,-0.00018097286
C00315,-0.0015819471
C00318,0.0066739386
C00319,-0.025369622
C00320,-0.0037430907
C00322,-0.000100408804
C00325,-0.0031317004
C00327,-4.5478933e-05
C00328,0.0025892642
C00329,-0.004669659
C00330,0.0035957545
C00331,-0.0017344673
C00332,-0.0063476614
C00333,-0.0031415257
C00334,0.0013558846
C00337,0.0006909271
C00338,-0.0026527313
C00340,3.0908002e-05
C00341,-0.0012842923
C00344,0.0020785818
C00345,-0.004429723
C00346,0.010447431
C00350,0.013895388
C00352,-0.011746384
C00353,-0.00084516616
C00354,-0.00043504144
C00355,-0.008806784
C00356,-0.006783246
C00357,0.00089858373
C00360,0.009312217
C00361,0.004811479
C00362,0.005082588
C00363,0.0025938884
C00364,-0.00015675955
C00365,6.8249996e-05
C00366,0.002046991
C00369,-0.0036828895
C00372,-1.3837011e-05
C00374,-0.0014923967
C00376,0.0002054693
C00378,-0.0002515309
C00379,0.00045793128
C00380,-0.0009833919
C00381,-6.594458e-05
C00383,0.019547265
C00385,0.022561384
C00386,0.00013675007
C00387,0.027211957
C00388,-0.047241714
C00389,-0.00017686457
C00390,-0.00025888163
C00392,0.000664419
C00394,2.9070066e-05
C00398,-0.06883522
C00399,-0.0025230977
C00400,-0.00024836313
C00401,-0.0005744847
C00402,-0.0010616052
C00406,0.0004718238
C00407,0.07990544
C00408,0.0018167722
C00409,0.0003699137
C00410,0.022090156
C00412,1.6858556e-05
C00415,-0.00031884792
C00416,0.0059896433
C00417,7.406921e-05
C00418,0.0013217507
C00422,-0.0029784052
C00423,-0.0015453014
C00424,-0.002553784
C00426,0.013164328
C00427,-0.0026885364
C00429,0.01003272
C00430,-0.0007993913
C00431,0.01574314
C00433,-0.0033724764
C00434,-0.0001804756
C00435,-0.00036057562
C00436,-0.00028281164
C00437,0.0015907249
C00438,0.0019989775
C00439,6.1500934e-05
C00440,-3.1093498e-06
C00441,0.00014356925
C00445,-0.0012996693
C00446,-0.003964341
C00448,-0.00052682805
C00449,-0.00199015
C00450,-0.004517063
C00455,-0.00024600053
C00458,0.004303908
C00459,0.0073811417
C00460,-6.0305676e-05
C00461,-0.00021961836
C00463,0.02730891
C00464,0.0023776067
C00468,-0.0012608232
C00469,-0.0023131927
C00470,-0.00016793037
C00471,-0.018775092
C00472,0.0007606421
C00473,-0.00020850805
C00474,6.666923e-05
C00475,0.004589144
C00476,-0.0010314076
C00479,-0.00083331054
C00483,-0.004485589
C00486,-0.0044956426
C00487,-0.00032734725
C00488,-0.004051614
C00489,-0.003908845
C00491,0.00602163
C00492,-9.539971e-05
C00497,5.8939764e-05
C00498,-0.0009237206
C00499,-0.0016893097
C00500,-0.0011059123
C00501,-0.00042705453
C00502,-3.5275705e-05
C00503,-0.00023110164
C00504,-0.0049037635
C00506,-0.088907406
C00507,-0.00040234247
C00508,3.258369e-05
C00510,-6.213185e-05
C00512,-0.00015081961
C00513,0.0043307375
C00514,1.1186306e-05
