0,coef
hsa00010,0.029263947
hsa00020,0.025888927
hsa00030,2.7037231e-05
hsa00040,-0.0019320194
hsa00051,0.00063472445
hsa00052,0.00034950668
hsa00053,0.0076121422
hsa00061,-0.0040646996
hsa00062,0.0035153236
hsa00071,0.008763574
hsa00100,0.16654606
hsa00120,0.0019664946
hsa00130,0.0011088628
hsa00140,0.029168146
hsa00190,-0.007013177
hsa00220,0.0026395456
hsa00230,0.16801545
hsa00232,0.0069809854
hsa00240,-0.0014163028
hsa00250,0.00013510838
hsa00260,0.00063781865
hsa00270,-0.014202355
hsa00280,6.389848e-05
hsa00290,0.00059934956
hsa00310,0.09349578
hsa00330,0.0032714682
hsa00340,0.002612515
hsa00350,0.0032485395
hsa00360,-0.00048895815
hsa00380,0.002241291
hsa00400,0.00012012884
hsa00410,0.0036834022
hsa00430,0.0016191591
hsa00440,0.0033815994
hsa00450,-0.00023210957
hsa00470,0.007858939
hsa00480,-0.0012686305
hsa00500,0.0065017035
hsa00510,-0.003345413
hsa00511,0.0
hsa00512,0.0026144076
hsa00513,0.00038708744
hsa00514,0.0
hsa00515,-0.0008881453
hsa00520,-0.0054437877
hsa00524,-1.3709606e-06
hsa00531,0.00017050262
hsa00532,-0.007508381
hsa00533,0.0
hsa00534,0.011040106
hsa00561,0.0030107698
hsa00562,-0.004625149
hsa00563,0.009452157
hsa00564,0.056264743
hsa00565,-0.0015703061
hsa00590,0.018496893
hsa00591,0.0010251141
hsa00592,0.0020426123
hsa00600,0.0007446078
hsa00601,-0.016367529
hsa00603,-4.6189643e-06
hsa00604,0.0038546738
hsa00620,-0.0025850635
hsa00630,0.006956735
hsa00640,-0.00016345421
hsa00650,-0.00023969365
hsa00670,-0.0018973134
hsa00730,0.0048354743
hsa00740,0.00031899536
hsa00750,0.0042584008
hsa00760,-0.0024084852
hsa00770,0.00034542824
hsa00780,-0.00012841214
hsa00785,-0.00033264727
hsa00790,-0.00021493179
hsa00830,0.013463185
hsa00860,0.027527027
hsa00900,0.00063051685
hsa00910,0.036641553
hsa00920,0.00072212605
hsa00970,0.018295791
hsa00980,-0.021710472
hsa00982,-0.0018394848
hsa00983,-0.0022991337
hsa01040,-0.01521796
hsa01100,0.0
hsa01200,0.0
hsa01210,0.0
hsa01212,0.0
hsa01230,0.0
hsa01232,0.0
hsa01240,0.0
hsa01250,0.0
hsa01521,0.0
hsa01522,0.0
hsa01523,0.0
hsa01524,0.0
hsa02010,0.07529656
hsa03008,0.0
hsa03010,0.0
hsa03013,0.0
hsa03015,0.0
hsa03018,0.0
hsa03020,0.0
hsa03022,0.0
hsa03030,0.0
hsa03040,0.0
hsa03050,0.0
hsa03060,0.0
hsa03250,0.0
hsa03260,0.00083787635
hsa03264,0.00033638798
hsa03265,0.0
hsa03266,0.0
hsa03267,0.0
hsa03320,6.412641e-05
hsa03410,0.0
hsa03420,0.0
hsa03430,0.0
hsa03440,0.0
hsa03450,0.0
hsa03460,0.0
hsa04010,0.006401717
hsa04012,0.01214531
hsa04014,4.559946e-05
hsa04015,0.0050444063
hsa04020,-0.00295409
hsa04022,0.029218242
hsa04024,0.17239341
hsa04060,0.0
hsa04061,0.0
hsa04062,0.019059787
hsa04064,-0.00027839458
hsa04066,0.013286859
hsa04068,-0.0007388343
hsa04070,-0.0023215443
hsa04071,0.12678328
hsa04072,-0.024403807
hsa04080,-0.06316211
hsa04110,0.0
hsa04114,-0.00021723287
hsa04115,0.0
hsa04120,0.0
hsa04122,-0.0042343405
hsa04130,0.0
hsa04136,-0.00037778544
hsa04137,0.0
hsa04140,0.009064636
hsa04141,0.0001250347
hsa04142,0.00615729
hsa04144,0.0034908021
hsa04145,-0.0023499606
hsa04146,0.0
hsa04150,-0.0020299852
hsa04151,0.00014790497
hsa04152,0.0013421999
hsa04210,-0.0037714876
hsa04211,0.003966071
hsa04213,-0.0015708853
hsa04215,0.0
hsa04216,0.014775879
hsa04217,-0.00076430343
hsa04218,-0.0020839302
hsa04260,0.012014159
hsa04261,-0.007910901
hsa04270,-0.0029249093
hsa04310,8.269412e-05
hsa04330,0.0001556517
hsa04340,0.0005140483
hsa04350,0.0
hsa04360,0.003277259
hsa04370,0.00015706872
hsa04371,-0.0026448101
hsa04380,-0.0005668407
hsa04390,0.0
hsa04392,0.0
hsa04510,0.0005701971
hsa04512,-0.0018431533
hsa04514,0.0
hsa04520,0.0
hsa04530,1.074919e-05
hsa04540,0.00228299
hsa04550,0.0
hsa04610,-0.0039945883
hsa04611,0.023433404
hsa04612,0.0
hsa04613,-0.0020813078
hsa04614,0.005569896
hsa04620,0.0
hsa04621,-0.000862751
hsa04622,-0.001165826
hsa04623,0.00028678507
hsa04625,-0.0045366334
hsa04630,0.0
hsa04640,0.0
hsa04650,0.01246729
hsa04657,0.0
hsa04658,-0.0010634342
hsa04659,-0.003208081
hsa04660,0.0031811518
hsa04662,-0.0021443022
hsa04664,0.022546373
hsa04666,0.021366639
hsa04668,0.0
hsa04670,0.0022747517
hsa04672,-0.00026172344
hsa04710,-0.000989998
hsa04713,-0.0012327874
hsa04714,-0.008199189
hsa04720,0.0011414522
hsa04721,-0.014440466
hsa04722,-0.0026771587
hsa04723,0.027075581
hsa04724,0.022082834
hsa04725,0.031075459
hsa04726,0.019126968
hsa04727,0.00045897785
hsa04728,0.0051177666
hsa04730,3.342877e-05
hsa04740,-0.010423062
hsa04742,0.055676635
hsa04744,0.0021024442
hsa04750,-0.003278498
hsa04810,0.0035876636
hsa04910,1.4665375e-06
hsa04911,0.0161412
hsa04912,-0.0025020815
hsa04913,0.002635711
hsa04914,-8.336477e-05
hsa04915,0.004624359
hsa04916,0.023482768
hsa04917,0.016453654
hsa04918,0.006004588
hsa04919,0.055335883
hsa04920,-0.008465166
hsa04921,0.067178875
hsa04922,-0.017784042
hsa04923,0.028054398
hsa04924,0.009007209
hsa04925,0.0014135602
hsa04926,-0.0011615354
hsa04927,-0.0023379282
hsa04928,-2.73415e-05
hsa04929,0.0041355663
hsa04930,0.004852057
hsa04931,0.03417974
hsa04932,0.0009088617
hsa04933,0.0012775206
hsa04934,0.04808529
hsa04935,-3.8768256e-05
hsa04936,0.00065385614
hsa04940,-3.0498373e-05
hsa04950,0.0
hsa04960,-0.0049431776
hsa04961,0.010029782
hsa04962,0.002078064
hsa04964,-0.0033654284
hsa04966,-0.00024752333
hsa04970,0.030410117
hsa04971,0.054085825
hsa04972,-0.00081382424
hsa04973,-0.0061654923
hsa04974,-0.002770583
hsa04975,-0.002312264
hsa04976,0.50558317
hsa04977,-0.005969386
hsa04978,-0.0010338032
hsa04979,0.0028039753
hsa05010,0.011333844
hsa05012,0.19166237
hsa05014,0.11694365
hsa05016,-0.0072284257
hsa05017,0.0071258126
hsa05020,0.0018597001
hsa05022,0.08942158
hsa05030,0.003250274
hsa05031,0.030859696
hsa05032,0.01399741
hsa05033,-0.00010567749
hsa05034,0.026858144
hsa05100,0.0
hsa05110,-0.00049191766
hsa05120,0.00012939663
hsa05130,6.3396924e-06
hsa05131,0.09162174
hsa05132,-0.0021973823
hsa05133,-0.0028340546
hsa05134,-0.000121842044
hsa05135,0.0010417594
hsa05140,0.0024219668
hsa05142,0.003458049
hsa05143,-0.00037002368
hsa05144,-0.007354026
hsa05145,0.0019669079
hsa05146,-0.019632233
hsa05150,-0.00032692094
hsa05152,0.013303534
hsa05160,-0.0001274832
hsa05161,0.005235981
hsa05162,-0.0023635013
hsa05163,-0.00053712656
hsa05164,0.00033340475
hsa05165,-0.002303514
hsa05166,0.040519852
hsa05167,0.005707946
hsa05168,-0.00046866725
hsa05169,0.006717088
hsa05170,0.017004417
hsa05171,0.043142404
hsa05200,0.36485726
hsa05202,0.0
hsa05203,0.0
hsa05204,0.03808689
hsa05205,-0.017101986
hsa05206,0.0
hsa05207,0.004934552
hsa05208,0.048851263
hsa05210,-0.0005186132
hsa05211,-0.007166603
hsa05212,0.00069526414
hsa05213,-0.00014368554
hsa05214,-0.0034529334
hsa05215,0.016593657
hsa05216,0.0
hsa05217,4.8744525e-05
hsa05218,-0.00022253128
hsa05219,0.0
hsa05220,1.0476691e-05
hsa05221,-0.0005766286
hsa05222,0.008048614
hsa05223,-0.007289027
hsa05224,-5.7323938e-05
hsa05225,-0.0025891743
hsa05226,0.016972175
hsa05230,0.35530248
hsa05231,0.029656079
hsa05235,-0.005586734
hsa05310,-6.7659394e-06
hsa05320,-6.252915e-06
hsa05321,0.0
hsa05322,-0.00054634473
hsa05323,-0.0013369677
hsa05330,0.00095714716
hsa05332,0.0022959418
hsa05340,0.0
hsa05410,-0.00012235364
hsa05412,-0.00030158742
hsa05414,-0.00085886795
hsa05415,0.0175394
hsa05416,0.0
hsa05417,0.026919514
hsa05418,0.024515148
