0,coef
C00001,0.028764676
C00002,0.03411535
C00003,0.0034301316
C00004,0.00012785902
C00005,0.0036313164
C00006,0.003944264
C00007,-0.00034336015
C00008,0.039784044
C00009,0.029441163
C00010,0.0011028798
C00011,0.017567897
C00012,0.037434228
C00013,0.023444977
C00014,0.0023257136
C00015,0.001216432
C00016,0.00010030261
C00017,0.0018566576
C00018,0.00017600015
C00019,-0.0014089213
C00020,0.040173434
C00021,0.009320916
C00022,0.04129791
C00023,0.0051045185
C00024,-0.0011546785
C00025,0.0092753675
C00026,0.13594703
C00027,0.0015152096
C00029,-0.0029012028
C00031,0.014767004
C00032,0.0035685871
C00033,0.0028334388
C00034,-0.0013880538
C00035,0.0018421401
C00036,0.028749567
C00037,0.10463486
C00038,-0.0031126724
C00039,0.003865309
C00040,-0.003014264
C00041,0.01561162
C00042,0.0002846134
C00043,-0.0030904915
C00044,-0.0027522435
C00046,0.016720248
C00047,-0.055693462
C00048,0.0004044317
C00049,0.012861698
C00051,-0.0070976363
C00052,0.002029042
C00053,0.010906501
C00054,0.00078278023
C00055,-3.128296e-05
C00058,-1.572933e-06
C00059,0.040992346
C00061,0.0004431278
C00062,0.05868
C00063,-0.0001802459
C00064,-0.002445949
C00065,0.0002753765
C00068,0.003102511
C00070,0.0059332927
C00071,0.0003995132
C00072,0.075582534
C00073,0.0120814005
C00074,0.023959775
C00075,0.0011021458
C00076,0.34396717
C00077,0.0025423274
C00078,0.0009412313
C00079,0.010839981
C00080,0.0022480437
C00081,0.00014437386
C00082,0.042720538
C00083,2.8902286e-05
C00084,-0.0028773597
C00085,0.009069381
C00086,0.0005308264
C00087,0.00021165979
C00088,-0.0001708145
C00089,0.0024370921
C00091,0.0018840035
C00092,0.008695381
C00093,-5.3202522e-05
C00094,5.293908e-05
C00095,0.0027537735
C00096,-0.0028632972
C00097,0.004284248
C00098,-3.926658e-05
C00099,-0.002884834
C00100,8.659115e-06
C00101,0.0024704207
C00103,0.0038913663
C00104,0.0028235656
C00105,-0.001195098
C00106,0.010063544
C00107,5.7693233e-06
C00108,-3.04956e-06
C00109,0.0018054994
C00110,0.00014121611
C00111,0.0012117656
C00112,-0.00020507287
C00114,1.2245574e-05
C00116,-0.004858038
C00117,0.0048416033
C00118,-0.0023528142
C00119,0.005751941
C00120,0.006295149
C00121,0.0013137633
C00122,0.077855684
C00123,-0.003297332
C00124,-0.0043287445
C00127,-0.002209003
C00128,-0.00025918416
C00129,0.00013277977
C00130,0.00906845
C00131,0.01486029
C00132,0.00029273098
C00133,0.0069725825
C00134,0.0012749337
C00135,0.018585693
C00136,0.00096513575
C00137,0.0019800202
C00140,2.9683028e-05
C00141,-0.00033194598
C00143,-6.788838e-05
C00144,0.011927041
