,coef
RAB6B,0.0
MX1,-0.0010470813
RC3H1,0.0
ACVRL1,0.0
CHL1,0.0
CRIPT,0.0
IFIT5,0.0
TAF1L,0.0
IFIT3,0.0
IFIT2,0.0
IFIT1,7.349213e-05
CDRT15L2,0.0
PHF14,0.0
SDAD1,0.0
EFTUD2,0.0
ISG15,5.2115232e-05
MAP1LC3A,0.0038662176
MAP1LC3C,-0.0006563123
MAP1LC3B,-0.0016566064
DAOA,0.0
GGTLC1,0.0
ERVV-1,0.0
ERVV-2,0.0
GGTLC2,0.0
TTPAL,0.0
GPS1,0.0
BRCC3,0.00011122639
NSL1,0.0
GDI2,0.0
PRAP1,-4.8715146e-06
GDI1,0.0
ARL5A,0.0
CBY1,-1.3810072e-05
ARL5C,0.0
CBY3,0.0
FAM89B,0.0
ERLIN1,0.0
TFAP4,0.00015292651
SPDL1,0.0
GABRQ,-0.00057039567
GABRP,4.1147992e-05
FOXG1,7.0464805e-05
WDR35,0.0
KRT16,0.00025452656
WDR37,0.0
WDR36,0.0
KRT13,0.00015601974
KRT12,-0.0005277635
WDR33,0.0
KRT10,-3.333199e-05
GABRE,-0.0029459717
GABRD,-0.006012078
CRIP1,0.0
WDR38,0.0
CRIP3,0.0
CRIP2,0.0
ABHD17A,0.0
ABHD17B,0.0
ABHD17C,0.0
GIGYF1,0.0
NBPF9,0.0
WISP3,0.0
TLE3,-2.1859414e-05
TLE2,-8.887511e-07
TLE1,-8.3656916e-05
NBPF4,0.0
NBPF3,0.0
NAPEPLD,-8.495805e-06
NBPF1,0.0
TLE4,-0.00015826894
SPTA1,-0.0010854166
FGF7,-0.00024783504
AUNIP,0.0
HGSNAT,1.5958281e-05
NUDT16L1,-8.824954e-05
PLP1,0.0
PLP2,0.0
ZFP69B,0.00013564675
CDC6,-0.00011806862
TNFSF13B,0.0009644899
CLEC5A,0.0
COX5B,0.00019891899
CRYZL1,0.0
TFPT,0.0
SERF2,0.0
FGF2,0.00056619744
OR4L1,-0.00022290404
TM9SF1,0.0
CMSS1,0.0
TM9SF3,0.0
TFPI,3.969169e-07
TRIM36,0.0
BTF3,0.0
TM9SF2,0.0
NAT9,0.0
NAT8,-0.00036891998
SPATS2L,0.0
SRPX2,0.0
HCFC1,-6.44636e-05
NAT2,0.00016098899
NAT1,0.0012555256
ACAN,0.0
ADGRL2,0.0
ADGRL3,0.0
ADGRL1,0.0
GOSR2,0.0
HENMT1,0.0
FAIM2,0.0
MEPCE,0.0
SPANXB1,0.0
CIZ1,0.0
NR4A1,0.0003185058
SDC1,-0.00025864097
KIAA2026,0.0
A1BG,0.0
KCNC4,0.0
FABP12,0.0
TNFAIP6,0.0
COX5A,0.0022510532
TMEM259,0.0
TMEM258,0.0
TMEM256,0.0
TMEM254,0.0
TMEM253,0.0
TMEM252,0.0
TMIE,0.0
MFSD6L,0.0
NGFR,-0.00023294042
OTOR,0.0
CPSF7,0.0
CPSF6,0.0
GRIA2,0.0005131377
CPSF4,-1.1853248e-05
CPSF3,0.0
CPSF2,0.0
CPSF1,0.0
NMT1,0.0
CYC1,0.03714042
MAD1L1,0.00028560415
ACAA2,-0.00017776272
ACAA1,0.0032911687
ELOVL5,1.462005e-05
OR3A1,-0.00035873213
OR3A2,-6.915002e-05
APOBR,0.0
SIPA1L1,-5.0220187e-05
APCS,0.0
SIPA1L3,7.740529e-08
SIPA1L2,-8.208846e-06
TTLL5,0.0
TTLL4,0.0
TTLL7,0.0
TTLL6,0.0
TTLL1,0.0
ARIH2,0.0
TTLL3,0.0
TTLL2,0.0
AGPAT3,0.0007924496
IPO9,0.0
TTLL9,0.0
PPFIA4,0.0
SUFU,0.0005618477
APC2,0.00052962697
PLA2G4B,0.019262403
PLA2G4A,-0.18480752
CLIC1,0.0
PLA2G4F,0.004701312
PLA2G4E,0.000532586
PLA2G4D,0.00023571684
SLC35F5,0.0
SLC35F4,0.0
OR8H2,-0.00044804421
SLC35F6,0.0
SLC35F1,0.0
LRWD1,0.0
SLC35F3,0.0
SLC35F2,0.0
MBD5,0.0
MBD4,0.0
CMTM8,0.0
MBD6,0.0
MBD1,0.0
MBD3,0.0
SUPV3L1,0.0
CMTM2,0.0
LMAN1L,-0.00010432577
CMTM1,0.0
CMTM6,0.0
FAM126A,0.0
FAM126B,0.0
CMTM5,0.0
TSPAN18,0.0
TSPAN19,0.0
MPC2,-0.009600913
COL11A1,-0.0021818646
COL11A2,-0.00010305491
MPC1,0.00024506781
TSPAN10,0.0
TSPAN11,0.0
TSPAN12,0.0
TSPAN13,0.0
TSPAN14,0.0
TSPAN15,0.0
TSPAN16,0.0
TSPAN17,0.0
REXO1,0.0
HEPACAM2,0.0
REXO2,0.0
FAM13A,0.0
TM4SF4,0.0
SLC25A19,0.0
COIL,0.0
SLC25A17,0.0
SLC25A16,0.0
SLC25A15,0.0
TM4SF5,0.0
SLC25A13,0.0
SLC25A12,0.0
SLC25A11,0.0
SLC25A10,0.00021575282
LMCD1,0.0
TUBA3C,0.060394682
TUBA3E,-9.8976154e-05
TUBA3D,-0.0001479653
STAT3,0.007202226
USP29,0.0
RBM14,0.0
CCDC14,0.0
EAF1,0.0
EAF2,0.0
CCDC17,0.0
NDUFA10,0.0038353344
FOXF1,0.0
FOXF2,0.0
NDUFA13,-0.00076463405
CCDC18,0.0
WSCD2,0.0
RBPJL,0.00568005
TMUB1,0.0
TMUB2,0.0
CYP20A1,0.0
OR3A3,0.000114992596
KLRB1,4.0470597e-05
DYNLRB2,5.3363605e-05
PTPN18,0.0
DHODH,0.00036776377
RYBP,0.0
ZNF644,0.0
SYNCRIP,0.0
DYNLRB1,6.3965796e-05
TRIM34,0.0
ALDH1L2,-0.00034334732
ALDH1L1,-1.1995708e-05
ZNF280D,0.0
ZNF280C,0.0
ZNF280B,0.0
ZNF280A,0.0
VIM,-3.8119448e-05
GNG7,0.007979046
GNG4,-0.1740437
GNG5,0.012669163
DBF4,0.0
GNG3,0.027237501
VIT,0.0
MMAA,0.0
MMAB,-0.0005587644
TYR,-0.00032492727
NOA1,0.0
ALG8,0.0006202857
PDXK,8.673894e-06
STAR,0.00030768957
FUS,0.0003873388
GTPBP10,0.0
ALG2,3.0300973e-05
ALG3,-4.4056043e-05
ALG1,0.0002218291
ALG6,1.4926951e-05
ALG5,-0.00017588394
TMEM88B,0.0
TRAM2,0.0
PI4KA,5.8588343e-05
WIF1,-0.0003291727
STAC,0.0
PDXP,5.797862e-05
LTBP3,0.0
RNGTT,0.0
STAM,1.861871e-05
KIAA1324L,0.0
LTBP1,0.0
INSL5,0.0012485331
INSL4,0.0
INSL6,0.0
CISD2,0.0
MAGEL2,0.0
INSL3,0.00024938156
CLDN8,5.7365334e-05
CLDN9,0.00046310708
FIG4,0.0015455734
RAB11B,0.00042910263
GCC2,4.301308e-06
GCC1,0.0
TBC1D8B,0.0
CLDN1,0.00090249826
CLDN2,-0.00049670856
CLDN3,1.8783225e-05
CLDN4,1.47752735e-05
CLDN5,0.0053233625
CLDN6,0.0025499882
CLDN7,0.0001675556
RASGEF1C,0.0
RASGEF1B,0.0
RASGEF1A,0.0
CWC15,0.0
DEFB106A,0.0
FIGN,0.0
TTC12,0.0
HGS,8.637828e-05
MAGEB2,0.0
MAGEB3,0.0
MAGEB1,0.0
CYTL1,0.0
SMYD1,0.0007740156
MAGEB4,0.0
OR6A2,-0.00030536763
ABO,0.0016689742
MRFAP1,0.0
SERPIND1,3.5844048e-06
IRF3,0.0016892271
IRF2,0.0
IRF1,0.0007167335
RDM1,0.0
IRF6,0.0
IRF5,0.0
IRF4,0.001860001
IRF9,-0.0026760662
IRF8,-0.00013803394
FAM78A,0.0
C6orf47,0.0
FAM78B,0.0
LY75,0.0
CLUL1,0.0
SNX29,0.0
SNX22,0.0
PDX1,0.0012379056
SNX20,0.0
CLK3,0.0
CLK4,-9.685769e-08
SNX27,0.0
SNX24,0.0
SNX25,0.0
C16orf74,0.0
INMT,-0.00029878126
RUNDC1,0.0
ONECUT3,0.0
ONECUT2,0.0
ONECUT1,0.0
PIGT,7.304178e-05
SECTM1,0.0
KIAA1586,0.0
C3orf67,0.0
C16orf70,0.0
PANX2,0.0
PANX3,0.0
FECH,-0.00066383096
C16orf71,0.0
ZBTB12,0.0
ZBTB11,0.0
ZBTB10,0.0
ZBTB17,-3.4028424e-05
SEH1L,4.2325583e-09
ZBTB14,0.0
PNPLA2,-0.00038981216
ZBTB18,0.0
TEX101,0.0
ADAP1,0.0
TMEM150C,0.0
ADAP2,0.0
ZNF641,-3.8048029e-06
C1orf159,0.0
C1orf158,0.0
DDX19A,0.0
DDX19B,0.0
SGCZ,0.0
KLHL10,0.0
KLHL11,0.0
KLHL12,0.0
KLHL13,0.0
KLHL14,0.0
KLHL15,0.0
KLHL17,0.0
KLHL18,0.0
C16orf78,0.0
DAB2IP,-9.639521e-05
SPATA33,0.0
GAB3,0.0
TRIM68,0.0
TRIM69,0.0
OR8H3,-0.00031424235
MTOR,-0.009650135
C3orf62,0.0
UNG,0.0
TRIM60,0.0
TRIM61,0.0
TRIM62,0.0
TRIM63,0.0
TRIM64,0.0
TRIM65,0.0
TRIM67,0.0
HABP4,0.0
TRIT1,0.0
OMG,0.0
ITK,-4.3945925e-05
OMD,0.0
C2orf83,0.0
OMP,0.0
CNBD2,0.0
C2orf66,0.0
C7orf61,0.0
ZSCAN9,0.0
C2orf69,0.0
C2orf68,0.0
RASL10B,0.0
NRF1,-6.622833e-05
GABPB2,0.0
NAGPA,-9.485733e-05
IGIP,0.0
HABP2,0.0
LCAT,-0.003119509
NDRG1,0.0
LRRC8A,0.0
HIP1,-1.9725278e-05
TRDN,5.8123493e-05
SERTAD1,0.0
SERTAD2,0.0
SERTAD3,0.0
ARAP3,-0.00060475466
RBL2,0.0012202095
ARAP1,-0.00015654214
ZXDC,0.0
NDRG4,0.0
BID,-0.0054801684
APCDD1L,0.00080392446
PARP1,-0.018162612
PYGO2,0.0
FAM229B,0.0
DPP6,0.0
GIN1,0.0
TTPA,0.0
KLKB1,-2.8791978e-06
PPM1F,0.0
PAQR5,0.0022465594
MBD2,0.0
PYDC2,-0.00017724256
PYDC1,1.3538651e-07
RDX,-0.00019982041
CYBB,0.0010336306
SLN,0.0
CYBA,0.018218078
CEACAM19,0.0
ANKRD34C,0.0
SLK,1.2804296e-07
CEACAM16,0.0
CIDEB,-6.0782886e-06
SLA,0.0
PHYH,0.0
KY,0.0
GFY,0.0
PPM1A,-5.109751e-05
NOTCH4,0.0006520322
PHGR1,0.0
MEAF6,0.0
SRSF2,5.1445593e-05
MCC,0.0
NOTCH1,0.0012024883
NOTCH2,0.0018018987
NOTCH3,-0.00018704636
EPHB6,-8.735596e-05
ZNF658,0.00028709136
C4BPA,-0.000309975
ZNF655,0.0
TCTEX1D2,0.0
MCU,0.0007855222
MLPH,0.0
CREB3L3,0.00055146706
ZNF653,0.0
TCTEX1D4,0.0
HSF1,1.7027643e-05
TRMT112,0.0
FGFRL1,0.0
HSF2,0.0
HSF5,0.0
CRLF3,0.0
CRLF1,0.0
NISCH,0.0
PRPF4B,0.0
SRSF8,-1.9080644e-05
RAPGEF4,-0.0002344574
RAPGEF5,-0.00011131306
RAPGEF6,0.00013275695
N4BP2L2,0.0
RLN1,0.0010938921
RAPGEF2,-0.00022462668
RAPGEF3,0.016115505
CLDN25,4.0767398e-05
SYT15,0.0
KMO,-8.960077e-05
NKPD1,0.0
DNAJB13,0.0
ZNF384,0.0
ZNF383,1.8195255e-05
ZNF382,-0.00041805423
ZNF354C,4.849442e-07
ZNF354B,8.4341445e-05
ARHGEF9,0.0
PARK7,-9.53016e-05
RORC,-0.00030390976
VIL1,0.0
RORA,0.0002169171
NUP62CL,0.0
ZNF479,-1.6603868e-05
NXPE1,0.0
NXPE3,0.0
NXPE4,0.0
ZNF471,0.00026306027
ZNF470,5.1230956e-05
ZNF473,-3.0156583e-05
DMTF1,0.0
HES1,6.562233e-05
MSMB,0.0
DNAJB14,0.0
KRTAP3-2,0.0
KRTAP3-3,0.0
KRTAP3-1,0.0
MDM1,0.0
MDM2,0.013355915
MDM4,0.0
ROR2,1.760322e-05
ROR1,0.00011192503
KIZ,0.0
SNRPD3,5.7245365e-05
SNRPD2,0.0
SNRPD1,1.0042465e-06
SLTM,0.0
SFI1,0.0
CPB2,0.00012347961
CPB1,0.00038203833
KIT,-0.036732744
KPNA7,0.00021460209
WWTR1,0.0
KPNA5,1.696626e-06
NMBR,0.005951669
KPNA3,6.1078694e-08
KPNA2,5.3296812e-06
KPNA1,-2.1499327e-05
ARAF,-0.01988306
CHEK1,0.0001140642
WDR91,0.0
REXO4,0.0
IFT43,0.0
CRP,0.0
SYNGR2,0.0
IFT46,0.0
ERVFRD-1,0.0
UNC119B,0.0
CRX,0.0
SLC25A18,0.0
OR6S1,-0.00043630597
FRS3,0.0
FRS2,9.89421e-05
TNFRSF17,0.0001034551
ICE1,0.0
KLHL21,0.0
CRK,0.00018053924
CRH,0.0132801905
TTC30B,0.0
ZSCAN4,0.0
TNFRSF18,0.0
TNFRSF19,0.0
DVL3,0.0018893407
SLC25A14,0.0
GLDN,0.0
CHODL,0.0
GLDC,-1.686402e-05
QPCT,0.0
PC,0.00022000237
RTN4IP1,0.0
NUDT14,0.0
ACE2,0.0032374444
B4GALT1,0.00048223048
B4GALT3,0.0047842246
B4GALT2,-6.59345e-05
B4GALT5,0.006117637
B4GALT4,0.0011368896
B4GALT7,0.0007809333
B4GALT6,-2.9650793e-05
FCN3,0.0
FCN2,0.0
FCN1,0.0
ROMO1,0.0
OR6C74,0.0001884257
OR5L1,-0.00014152961
DHRS11,0.0020751962
DHRS12,0.0
DHRS13,0.0
TRRAP,9.4770314e-07
MMP7,-0.0006849759
TBC1D13,0.0
GPR89B,0.0
GPR89A,0.0
CR2,3.5595212e-06
ASPSCR1,0.0
CR1,-0.0014412594
TNFRSF1B,0.00042916104
LGMN,9.240578e-06
ZNF580,0.0
FAM174B,0.0
FAM174A,0.0
CYP19A1,0.003746035
PTPN9,0.0
SPRN,0.0
SULT2B1,-0.0005040483
C12orf76,0.0
GPD1L,-8.442216e-05
FBL,0.0
SOGA3,0.0
RFX2,0.0
POLR2J2,-4.2475822e-08
POLR2J3,7.765275e-05
VMAC,0.0
ZC3H8,0.0
KPRP,0.0
DOHH,0.0
CAPS2,0.0
ATCAY,0.0
ZNF671,0.00021013443
ARNTL2,0.0
PTPN1,0.0006197492
EPHB4,-2.070269e-05
EHMT1,-0.0004128899
EHMT2,1.0956706e-07
ADIPOR2,-0.00016033946
ADIPOR1,-0.0032030616
PTPN7,-0.00018523181
HPRT1,0.000113845235
PTPN6,-0.028854055
MARK4,0.0
OR8H1,3.4624554e-05
STOX1,0.0
MARK1,0.0
MARK2,0.0
STOX2,0.0
LAD1,0.0
NDUFA11,0.00039939224
IGBP1,-8.315058e-06
CD63,-0.00078427704
NDUFA12,-0.015649883
CCDC13,0.0
CD69,0.0
CD68,-2.8703798e-07
PAGE3,0.0
TPD52L2,0.0
TPD52L3,0.0
TPD52L1,0.0
EFCAB11,0.0
EFCAB13,0.0
EFCAB12,0.0
EFCAB14,0.0
CELA1,0.0
SHCBP1,0.0
ISOC1,0.0
GPR52,0.0
CAPSL,0.0
KRTAP24-1,0.0
HRK,-0.00015516223
ACTR3C,9.4256065e-05
ACTR3B,-0.00020427858
WDR13,0.0
WDR12,0.0
WDR11,0.0
FAM83H,0.0
WDR17,0.0
OR7A17,0.00051537214
S100A6,0.0
GABPA,0.0
PSCA,0.0
MFN1,-0.0032417115
ZGRF1,0.0
AOX1,0.015525014
PPP2R1B,0.000100918805
BMP15,1.6695045e-05
FAM204A,0.0
NR3C2,9.940099e-05
TIMM9,0.0
C1orf216,0.0
SF3B2,0.0
USP9X,0.0
ZMYND15,0.0
ZMYND12,0.0
WASL,0.0007370621
PAEP,0.0
ZMYND11,0.0
NOC4L,0.0
CACTIN,0.0
ZMYND19,0.0
ARID1B,-0.00023589232
CLEC3B,0.0
KRT33B,-7.5572854e-05
KRT33A,-3.380292e-05
CLEC3A,0.0
AMBP,0.0
ZFP41,0.0
AMBN,0.0
ZFP42,0.0
AWAT2,3.2415086e-05
FAM83D,0.0
VSX2,0.0
OR4B1,2.7433667e-05
WNT2B,9.777413e-05
HSPB7,0.0
HSPB2,0.00028586213
HSPB3,0.0
HSPB1,0.000835049
PKN1,-4.4533595e-06
PKN3,-0.0008369597
PKN2,-2.1833353e-05
HSPB8,0.0
HSPB9,0.0
TPH1,-0.0011908539
RHOBTB2,0.0
RHOBTB3,0.0
RHOBTB1,0.0
KRTAP25-1,0.0
MYADML2,0.0
INO80B,0.0
INO80C,0.0
DIS3L2,0.0
DYRK2,0.0
FAM43B,0.0
FAM43A,0.0
EYS,0.0
C5orf22,0.0
LPL,0.0005408058
PLOD3,0.00029029732
LMF2,0.0
KCNE2,-0.00023016361
KCNE3,-0.00972933
KCNE1,0.018458422
FAM124B,0.0
KCNE4,0.0
FAM124A,0.0
TEX264,0.0
AGBL5,0.0
LDLRAD1,0.0
LDLRAD2,0.0
LDLRAD3,0.0
LDLRAD4,0.0
TICAM2,-0.00011988267
PROSER1,0.0
PRAM1,0.0
PBXIP1,0.0
RFTN2,0.0
DNASE1,0.0
LIG4,0.0
CSNK1D,-0.00041000472
CSNK1E,0.018925404
LIG1,0.0
LIG3,0.0
DEFB134,0.0
DEFB135,0.0
DEFB136,0.0
DEFB132,0.0
IREB2,0.0
ISCU,0.0
IL36RN,0.0
ATP13A1,0.0
FNTA,7.7067256e-05
FNTB,4.20598e-05
EIF5AL1,0.0
BOLL,0.0
UMODL1,0.0
KLHL22,0.0
ADAMTS20,0.0
NKX6-2,0.0
NKX6-3,0.0
NKX6-1,0.0
KCTD13,0.0
KCTD12,0.0
CRCP,0.0
KCTD10,0.0
KCTD17,0.0
KCTD16,0.0
KRTAP10-9,0.0
KRTAP10-8,0.0
KRTAP10-7,0.0
KCTD19,0.0
KCTD18,0.0
KRTAP10-3,0.0
KRTAP10-2,0.0
KRTAP10-1,0.0
ZKSCAN1,0.0
ZKSCAN3,0.0
ZKSCAN2,0.0
ZKSCAN5,0.0
ZKSCAN4,0.0
ZKSCAN7,0.0
ZKSCAN8,0.0
IGFN1,0.0
ATP13A3,0.0
UFL1,0.0
GLIS2,0.0
GLIS3,0.0
GLIS1,0.0
H6PD,-2.80015e-05
SLC25A35,0.0
SLC25A34,0.0
SLC25A37,0.0
SLC25A36,0.0
SLC25A31,-0.02096651
DCP1B,0.0
DCP1A,0.0
GPBAR1,0.0
SLC25A39,0.0
SLC25A38,0.0
TMEM106C,0.0
GIPC3,0.0
TUBA1C,0.0006745428
DENND6B,0.0
TUBA1A,0.0009256826
TMEM106A,0.0
VIP,-0.0002461446
IGSF10,0.0
IGSF11,0.0
TMEM182,0.0
TMEM181,0.0
TMEM187,0.0
BCR,0.002380651
IL10RB,0.0010348322
GNG2,0.007824097
TMEM189,0.0
FAM102B,0.0
FAM102A,0.0
CNTD1,0.0
PGBD4,0.0
RIMKLA,0.0
HCAR2,-0.00020102052
HCAR1,0.020895403
PGBD5,0.0
PGBD2,0.0
SCGB1A1,0.0
OR7C2,-0.00035555646
USP12,0.0
TAF5,0.0
TAF4,0.00024144616
TAF3,0.0
TAF2,0.0
TAF1,0.0
G6PD,-0.0010606918
G6PC,0.0
ALDH6A1,-0.0006291413
TAF9,0.0
TAF8,0.0
TSPAN32,0.0
TSPAN33,0.0
TSPAN31,0.0
GNG8,0.0011529543
POMT1,0.0003074828
POMT2,0.0006268127
AIF1,0.0
DSCAML1,0.0
C7orf57,0.0
AGPS,-0.00010492092
ALAD,-0.0005613131
LY6G6D,0.0
FOSB,3.00059e-05
NR2E3,0.0
STOM,0.0
CCNG2,-0.0006964671
ALG9,0.0023516363
LY6G6F,0.0
LRRCC1,0.0
NPLOC4,-6.779615e-05
TMEM86A,0.0
TMEM86B,-4.08297e-05
LGALS13,0.0
LGALS12,0.0
SMIM1,0.0
SSBP2,0.0
SMIM7,0.0
LGALS16,0.0
SMIM5,0.0
SMIM4,0.0
SMIM8,0.0
C9,0.0011606792
BCL10,0.0014776503
AP2M1,-0.0024530753
UGT3A2,0.0
PSMA1,2.0655345e-05
ANKRD65,0.0
PDCD6,0.0
KRTAP19-6,0.0
PDCD4,-0.00011048436
PDCD5,0.0
TCF20,0.0
TCF21,0.0
PDCD1,-0.0005142829
UGT3A1,0.0
PSMA4,-0.0035861353
FUZ,0.0
HDLBP,0.0
PBLD,0.0
OR6C3,2.5292702e-05
DSG2,-9.256726e-06
ERP44,0.0
SERPINF1,-3.1830461e-07
OR6C6,-0.0002644164
ARFGEF2,-0.0001982561
SERPINF2,2.3423925e-06
GCAT,0.0
GHSR,0.0049663596
VSIG1,0.0
C7orf50,0.0
PSMA8,0.020911109
PIK3C2A,0.0003643742
OCM2,0.0
VPS26A,-5.9809445e-05
VPS26B,-3.369003e-05
ATAT1,0.0
RLIM,0.0
PGPEP1,0.0
SMU1,0.0
C6,0.0008304281
SREBF2,0.0
OR13G1,-1.4974671e-05
SREBF1,1.854844e-05
OXCT1,2.2026841e-05
C5,0.008814057
OXCT2,-7.82366e-06
SLC48A1,0.0
RHCE,0.0
SMARCE1,-3.928326e-05
CIC,9.0662825e-06
TSSK6,0.0
TXNDC16,0.0
RAB39B,-0.00079843565
RAB39A,0.0
ZNF324,-2.0845655e-05
SSRP1,0.0
TXNDC11,0.0
AZIN2,-0.00067336735
RPS19,-0.00028270503
TSSK4,0.0
IL12A,-0.0011459716
IRAK1BP1,0.0
OR51L1,2.2843691e-05
SPINK8,0.0
CIT,0.0
TSSK2,0.0
AJUBA,0.0
COX6B2,0.038400907
FH,-0.0023433848
TSSK3,0.0
MIS18BP1,0.0
TAF6L,0.0
SNUPN,0.0
DAO,0.020892413
TATDN1,0.0
ST8SIA2,0.0
FIGLA,0.0
THPO,0.0
LRP1B,0.0
DAP,0.0
ALDH1A2,-4.894042e-05
ARL4A,0.0
MTA1,0.0
MTA2,0.0
MTA3,0.0
LRP10,0.0
LRP11,0.0
LRP12,0.0
CUBN,0.00011701391
GAPDHS,-0.0005831948
KRTAP19-2,0.0
GPC1,7.676144e-05
GPC2,0.0
GPC3,0.0011090253
GPC4,2.1197495e-05
GPC5,0.0
GPC6,0.0
MPHOSPH10,0.0
TBCD,0.0
MTAP,8.664327e-06
BICD2,0.0
BICD1,0.0
BBS9,0.0
SEC22B,-0.00024253404
SEC22A,0.0
BBS1,0.0
BBS2,0.0
BBS5,0.0
BBS4,0.0
BBS7,0.0
ANKDD1A,0.0
GUCD1,0.0
C2orf49,0.0
ESM1,0.0
C2orf42,0.0
OR52B2,9.008746e-05
NYX,0.0
CCNE1,0.0022063062
OR52B6,-4.7533555e-05
OR52B4,0.00014811748
NIPA2,0.0
NIPA1,0.0
CELA2A,0.000317469
AGA,-5.7733787e-06
CELA2B,1.2402873e-05
KHDC3L,0.0
PDCD10,0.0
AGT,-0.020381194
SLC50A1,0.0
RAB11A,-0.00016801961
CBLC,-0.0001442062
CRKL,0.0038690865
GPR180,0.0
SLC28A3,0.0
GPR182,0.0
GPR183,0.0
PIK3CD,-0.17110026
PIK3CG,0.004433004
ZSWIM4,0.0
ZSWIM5,0.0
ZSWIM6,0.0
ZSWIM1,0.0
ZSWIM2,0.0
ZSWIM3,0.0
TMEM56,0.0
TMEM54,0.0
SCLY,0.000480746
ZSWIM8,0.0
TMEM53,0.0
TMEM51,0.0
KCNJ3,0.004749213
DIMT1,0.0
IQCB1,0.0
GSC2,0.0
PLEKHA6,0.0
FUT2,0.0029056212
POLR3GL,1.3197046e-05
SCG2,0.0
TDO2,-6.2574436e-05
PIK3C3,4.1331117e-05
AKIRIN2,0.0
PRRG4,0.0
ZNF676,2.0853406e-06
ZNF675,0.00015713052
ZNF674,-7.952983e-07
ORM1,0.0
ORM2,0.0
PRRG3,0.0
PARP16,0.0
MAX,0.0017040733
PARP14,0.0
PARP15,0.0
PARP12,0.0
ERI3,0.0
PARP10,0.0
PARP11,0.0
JPH1,0.0
MAG,0.0
MAF,-4.1312258e-05
ACLY,7.2373987e-06
MAK,0.0
MAL,0.0
NXF2B,1.5841544e-05
EIF2AK2,0.00038036177
EVL,1.743329e-05
OR1B1,0.0002025349
ALDH3A2,-0.018659396
GRM1,-0.04117878
ALDH3A1,0.033890452
MGST2,-0.0006454854
EDC3,0.0
MGST1,-0.007463307
EDC4,0.0
ATXN3L,0.0021568704
SEMA4C,2.2715879e-08
CSDE1,0.0
ZNF454,4.0048697e-05
BACH2,0.0
BACH1,0.0
GMDS,0.004340635
LSR,0.0
WSB1,0.0
WSB2,0.0
C9orf135,0.0
KCNIP4,0.0
KCNIP3,0.0
KCNIP2,0.0
KCNIP1,0.0
AGPAT2,0.0013433816
PRSS55,0.0
PRSS54,0.0
PRSS57,0.0
PRSS56,0.0
PRSS50,0.0
PRSS53,0.0
HAND1,0.0
MPV17,0.0
PRSS58,0.0
LIN28A,0.0
FAM136A,0.0
MOGAT2,-4.459902e-05
MOGAT3,0.0012905548
MOGAT1,1.8288592e-05
ANAPC1,0.00015478782
HMCN2,0.0
HMCN1,0.0
ANAPC2,-2.6673612e-05
ANAPC5,5.6531455e-05
ANAPC4,0.00047357345
ANAPC7,0.00049881474
RPS6KA1,0.00040294626
RPS6KA2,-0.0014159778
RPS6KA3,0.0028488978
RPS6KA4,-1.5361238e-05
RPS6KA5,0.007086064
RPS6KA6,-0.0003777499
SMYD5,0.0
PISD,-0.00020384153
PSMD14,-0.00018391512
PSMD11,-0.010765676
PSMD10,0.0
PSMD13,0.0006404938
PSMD12,-0.034466103
BOD1,0.0
ACOXL,0.0
FTCD,0.0005520939
UTP23,0.0
UTP20,0.0
TRDMT1,0.0
MINPP1,0.00020945122
LEUTX,0.0
NKD1,-9.261642e-05
METTL2B,0.0
GANAB,5.1209747e-05
SMYD2,0.0005650744
SMYD3,0.0011565738
VAPB,0.014311226
VAPA,3.5974401e-06
NPHP3,0.0
NPHP1,0.0
CEMIP,0.0
NPHP4,0.0
CTH,0.0045208344
MAP3K4,-6.785539e-05
EXOSC10,0.0
ARF3,7.2348106e-05
KRT15,4.8552306e-06
ARF1,-0.015296131
ARF6,0.0017577573
ARF5,-0.00011616565
ARF4,0.00024155594
ARFGEF3,0.0
EFCAB6,0.0
SCAND1,0.0
CYBRD1,-9.217166e-06
MOBP,0.0
GPR34,0.0
PRADC1,0.0
MYLK4,0.008921818
MEDAG,0.0
MYLK2,-0.00419422
MYLK3,-0.00089932216
RGPD3,0.0
PITRM1,0.0
RGPD1,0.0
RGPD6,0.0
RGPD4,0.0
TRMT44,0.0
MOB2,0.0
IRF7,0.0068068425
OR10S1,1.574252e-05
MOB4,0.0
SCRT2,0.0
RAB11FIP3,-0.00021696735
LRRC27,0.0
RAB11FIP1,-3.062454e-06
SCN4B,-2.5904255e-08
RAB11FIP5,5.3099157e-05
RAB11FIP4,4.329594e-06
BPIFA2,0.0
BPIFA3,0.0
BPIFA1,0.0
PCBD1,-0.0006363704
SLCO1B3,-0.0007234619
METTL23,0.0
METTL22,0.0
SPP1,0.0012295241
METTL25,0.0
SPP2,0.0
RAB7A,0.0017367767
KIAA1522,0.0
MYL6B,-0.0009356171
FASTK,0.0
NFIX,0.0
NRN1L,0.0
SLITRK6,0.0
IFIH1,-0.00017645844
SLCO1B7,0.0
ACTR10,0.00036254153
HMGB3,0.0
EEF1A1,6.817293e-05
HMGB1,-0.0010963423
CHP1,0.0
SLITRK4,0.0
DNM3,-0.06415898
FYCO1,-1.17094305e-05
SPNS1,0.0
RAB2A,0.0004083042
RAB2B,0.0
SLFN12L,0.0
ARL15,0.0
ARL14,0.0
ARL16,0.0
FRRS1,0.0
GCHFR,0.0
