0,coef
C00313,-0.00093992485
C00314,-8.8375506e-05
C00315,-0.005410169
C00318,0.012800024
C00319,-0.0030597346
C00320,-0.0037897194
C00322,0.00081017805
C00325,0.0049016657
C00327,-0.0009042422
C00328,0.0009467532
C00329,-0.0015892297
C00330,-0.0063175093
C00331,-0.0062514897
C00332,0.0026469084
C00333,-0.00620089
C00334,8.0222366e-05
C00337,0.0066452054
C00338,0.0029985285
C00340,-0.0016266503
C00341,-1.0816733e-06
C00344,0.0010172823
C00345,-0.0027259546
C00346,-0.00998094
C00350,0.0015630106
C00352,-0.0045187906
C00353,-0.004472646
C00354,0.008680394
C00355,0.002351724
C00356,0.0024326418
C00357,-0.0035797034
C00360,-0.00025524452
C00361,0.0015429216
C00362,0.0136093
C00363,0.008794891
C00364,-0.0039095706
C00365,0.0022419407
C00366,-0.00048707108
C00369,0.012237762
C00372,0.0034957859
C00374,-0.00938661
C00376,-0.0037869657
C00378,-0.0074930955
C00379,0.00192845
C00380,-0.0029688696
C00381,-0.005914535
C00383,-0.0050444994
C00385,0.0088404305
C00386,-0.0048753424
C00387,0.0064344914
C00388,0.00095810514
C00389,-0.009512636
C00390,-5.242354e-05
C00392,0.00013547165
C00394,-0.0024660358
C00398,0.000970682
C00399,-0.005292413
C00400,0.0020862478
C00401,-0.0024456154
C00402,-0.0019155288
C00406,-0.0005037359
C00407,0.01758342
C00408,0.0014974056
C00409,0.01862617
C00410,-0.0072367555
C00412,-0.010589078
C00415,0.005107951
C00416,0.017081723
C00417,-0.0010130093
C00418,0.0045669316
C00422,-0.014586753
C00423,0.00031844224
C00424,-0.002202601
C00426,-0.0016210048
C00427,-0.010036691
C00429,0.0047451104
C00430,-0.002271218
C00431,0.012577454
C00433,-0.002588644
C00434,0.00060037035
C00435,-0.0024352644
C00436,-0.002020066
C00437,0.0031600546
C00438,0.010810175
C00439,-0.000689649
C00440,-0.0037049735
C00441,0.0030387354
C00445,-0.0006988277
C00446,0.0032834308
C00448,-0.0025700855
C00449,-0.0025180138
C00450,0.0011559408
C00455,-0.0019009478
C00458,0.0022679863
C00459,0.0020026937
C00460,-0.0034017924
C00461,-7.9374106e-05
C00463,0.0043572024
C00464,0.009708223
C00468,0.0053120963
C00469,0.025357064
C00470,-0.00095662096
C00471,-0.012813604
C00472,-0.035878547
C00473,0.008813009
C00474,0.0004482885
C00475,0.000313937
C00476,-0.0016161461
