,,coef
FZD5,cnv_amp,0.0
FZD5,promoter,-9.358664e-05
FZD6,mut_important,0.0
FZD6,cnv_del,0.0
FZD6,cnv_amp,0.037469998
FZD6,promoter,0.0011242545
FZD7,mut_important,0.0
FZD7,cnv_del,0.0
FZD7,cnv_amp,0.0
FZD7,promoter,0.00035017228
CACNB3,mut_important,0.0
CACNB3,cnv_del,0.0
CACNB3,cnv_amp,0.0
CACNB3,promoter,-1.6792295e-05
CACNB2,mut_important,0.0
CACNB2,cnv_del,0.0
CACNB2,cnv_amp,0.0043551903
CACNB2,promoter,0.006345875
CACNB1,mut_important,0.0
CACNB1,cnv_del,0.0
CACNB1,cnv_amp,-1.799462e-05
CACNB1,promoter,-2.3469214e-05
CYP2B6,mut_important,0.0
CYP2B6,cnv_del,0.0
CYP2B6,cnv_amp,0.0
CYP2B6,promoter,0.0
CACNB4,mut_important,0.0
CACNB4,cnv_del,0.0
CACNB4,cnv_amp,0.0
CACNB4,promoter,2.107293e-05
CT45A1,mut_important,0.0
CT45A1,cnv_del,0.0
CT45A1,cnv_amp,0.0
CT45A1,promoter,0.0
C10orf71,mut_important,0.0
C10orf71,cnv_del,0.0
C10orf71,cnv_amp,0.0
C10orf71,promoter,0.0
SPAG16,mut_important,0.0
SPAG16,cnv_del,0.0
SPAG16,cnv_amp,0.0
SPAG16,promoter,0.0
OR10W1,mut_important,0.0
OR10W1,cnv_del,4.321434e-06
OR10W1,cnv_amp,-8.277094e-06
OR10W1,promoter,0.0
PCM1,mut_important,0.0
PCM1,cnv_del,0.0
PCM1,cnv_amp,0.0
PCM1,promoter,0.0
DHCR24,mut_important,0.0
DHCR24,cnv_del,0.0
DHCR24,cnv_amp,0.0011038288
DHCR24,promoter,6.431716e-05
NCR3,mut_important,0.0
NCR3,cnv_del,0.0
NCR3,cnv_amp,-1.4603147e-06
NCR3,promoter,0.0
CT45A3,mut_important,0.0
CT45A3,cnv_del,0.0
CT45A3,cnv_amp,0.0
CT45A3,promoter,0.0
TAMM41,mut_important,0.0
TAMM41,cnv_del,0.0
TAMM41,cnv_amp,0.0
TAMM41,promoter,0.0
ASH1L,mut_important,0.0
ASH1L,cnv_del,0.0
ASH1L,cnv_amp,-0.020043805
ASH1L,promoter,0.0
CT45A2,mut_important,0.0
CT45A2,cnv_del,0.0
CT45A2,cnv_amp,0.0
CT45A2,promoter,0.0
CT45A5,mut_important,0.0
CT45A5,cnv_del,0.0
CT45A5,cnv_amp,0.0
CT45A5,promoter,0.0
RPS5,mut_important,0.0
RPS5,cnv_del,0.0
RPS5,cnv_amp,1.2119088e-05
RPS5,promoter,-1.2118659e-06
DCBLD1,mut_important,0.0
DCBLD1,cnv_del,0.0
DCBLD1,cnv_amp,0.0
DCBLD1,promoter,0.0
ATP12A,mut_important,0.0
ATP12A,cnv_del,5.145828e-06
ATP12A,cnv_amp,0.0
ATP12A,promoter,0.00010432277
CTRB2,mut_important,0.0
CTRB2,cnv_del,0.0
CTRB2,cnv_amp,0.0
CTRB2,promoter,-0.00019688622
OR8B3,mut_important,0.0
OR8B3,cnv_del,0.0
OR8B3,cnv_amp,0.0
OR8B3,promoter,0.0
PLCD4,mut_important,0.0
PLCD4,cnv_del,0.0
PLCD4,cnv_amp,0.0
PLCD4,promoter,0.0
CTRB1,mut_important,0.0
CTRB1,cnv_del,0.0
CTRB1,cnv_amp,0.0
CTRB1,promoter,0.0
USO1,mut_important,0.0
USO1,cnv_del,0.0
USO1,cnv_amp,0.0
USO1,promoter,0.0
PLCD3,mut_important,0.0
PLCD3,cnv_del,0.0
PLCD3,cnv_amp,-0.0003124258
PLCD3,promoter,-0.00017032993
OR8B4,mut_important,0.0
OR8B4,cnv_del,0.0
OR8B4,cnv_amp,0.0
OR8B4,promoter,0.0
PLCD1,mut_important,0.0
PLCD1,cnv_del,0.0
PLCD1,cnv_amp,0.0
PLCD1,promoter,0.032836035
ZNF518B,mut_important,0.0
ZNF518B,cnv_del,0.0
ZNF518B,cnv_amp,0.0
ZNF518B,promoter,0.0
OR8B8,mut_important,0.0
OR8B8,cnv_del,0.0
OR8B8,cnv_amp,0.0
OR8B8,promoter,4.8371458e-05
CT45A6,mut_important,0.0
CT45A6,cnv_del,0.0
CT45A6,cnv_amp,0.0
CT45A6,promoter,0.0
TGFBRAP1,mut_important,0.0
TGFBRAP1,cnv_del,0.0
TGFBRAP1,cnv_amp,0.0
TGFBRAP1,promoter,0.0
ANKZF1,mut_important,0.0
ANKZF1,cnv_del,0.0
ANKZF1,cnv_amp,0.0
ANKZF1,promoter,0.0
B3GALNT2,mut_important,0.0
B3GALNT2,cnv_del,0.0
B3GALNT2,cnv_amp,-3.2301974e-05
B3GALNT2,promoter,-2.348241e-08
B3GALNT1,mut_important,0.0
B3GALNT1,cnv_del,0.0
B3GALNT1,cnv_amp,2.704323e-05
B3GALNT1,promoter,-3.9599898e-05
TACC1,mut_important,0.0
TACC1,cnv_del,0.0
TACC1,cnv_amp,0.0
TACC1,promoter,0.0
TACC2,mut_important,0.0
TACC2,cnv_del,0.0
TACC2,cnv_amp,0.0
TACC2,promoter,0.0
TACC3,mut_important,0.0
TACC3,cnv_del,0.0
TACC3,cnv_amp,0.0
TACC3,promoter,0.0
JDP2,mut_important,0.0
JDP2,cnv_del,0.0
JDP2,cnv_amp,0.0
JDP2,promoter,0.0
PICK1,mut_important,0.0
PICK1,cnv_del,0.0
PICK1,cnv_amp,0.0
PICK1,promoter,0.0
PRCP,mut_important,0.0
PRCP,cnv_del,0.0
PRCP,cnv_amp,-0.00013245296
PRCP,promoter,0.0
TMEM238,mut_important,0.0
TMEM238,cnv_del,0.0
TMEM238,cnv_amp,0.0
TMEM238,promoter,0.0
TMEM235,mut_important,0.0
TMEM235,cnv_del,0.0
TMEM235,cnv_amp,0.0
TMEM235,promoter,0.0
TMEM234,mut_important,0.0
TMEM234,cnv_del,0.0
TMEM234,cnv_amp,0.0
TMEM234,promoter,0.0
TMEM237,mut_important,0.0
TMEM237,cnv_del,0.0
TMEM237,cnv_amp,0.0
TMEM237,promoter,0.0
MRTO4,mut_important,0.0
MRTO4,cnv_del,0.0
MRTO4,cnv_amp,0.0
MRTO4,promoter,0.0
KIF20B,mut_important,0.0
KIF20B,cnv_del,0.0
KIF20B,cnv_amp,0.0
KIF20B,promoter,0.0
TMEM230,mut_important,0.0
TMEM230,cnv_del,0.0
TMEM230,cnv_amp,0.0
TMEM230,promoter,0.0
KIF20A,mut_important,0.0
KIF20A,cnv_del,0.0
KIF20A,cnv_amp,0.0
KIF20A,promoter,0.0
MKI67,mut_important,0.0
MKI67,cnv_del,0.0
MKI67,cnv_amp,0.0
MKI67,promoter,0.0
MAP6D1,mut_important,0.0
MAP6D1,cnv_del,0.0
MAP6D1,cnv_amp,0.0
MAP6D1,promoter,0.0
GNMT,mut_important,0.0
GNMT,cnv_del,0.0
GNMT,cnv_amp,0.0
GNMT,promoter,0.0
LPXN,mut_important,0.0
LPXN,cnv_del,0.0
LPXN,cnv_amp,0.0
LPXN,promoter,0.0
SMIM24,mut_important,0.0
SMIM24,cnv_del,0.0
SMIM24,cnv_amp,0.0
SMIM24,promoter,0.0
AZIN1,mut_important,0.0
AZIN1,cnv_del,0.0
AZIN1,cnv_amp,0.0
AZIN1,promoter,0.0
CAB39,mut_important,0.0
CAB39,cnv_del,0.0
CAB39,cnv_amp,0.0
CAB39,promoter,3.5392045e-06
CKMT1A,mut_important,0.0
CKMT1A,cnv_del,0.0
CKMT1A,cnv_amp,2.701121e-06
CKMT1A,promoter,0.0
CKMT1B,mut_important,0.0
CKMT1B,cnv_del,0.0
CKMT1B,cnv_amp,6.570073e-06
CKMT1B,promoter,0.0
LCA5,mut_important,0.0
LCA5,cnv_del,0.0
LCA5,cnv_amp,0.0
LCA5,promoter,0.0
RPL3L,mut_important,0.0
RPL3L,cnv_del,0.0
RPL3L,cnv_amp,-0.00052671204
RPL3L,promoter,0.001318589
MCUR1,mut_important,0.0
MCUR1,cnv_del,0.0
MCUR1,cnv_amp,0.0
MCUR1,promoter,0.0
ANKHD1,mut_important,0.0
ANKHD1,cnv_del,0.0
ANKHD1,cnv_amp,0.0
ANKHD1,promoter,0.0
GNAT1,mut_important,0.0
GNAT1,cnv_del,9.259116e-06
GNAT1,cnv_amp,0.0
GNAT1,promoter,0.0
GNAT3,mut_important,0.0
GNAT3,cnv_del,0.0
GNAT3,cnv_amp,0.0075032017
GNAT3,promoter,0.0
GNAT2,mut_important,0.0
GNAT2,cnv_del,0.0
GNAT2,cnv_amp,1.375851e-07
GNAT2,promoter,0.0
DEFA1B,mut_important,0.0
DEFA1B,cnv_del,6.854626e-07
DEFA1B,cnv_amp,-7.128992e-07
DEFA1B,promoter,0.0
BCL2L15,mut_important,0.0
BCL2L15,cnv_del,0.0
BCL2L15,cnv_amp,0.0
BCL2L15,promoter,0.0
BCL2L14,mut_important,0.0
BCL2L14,cnv_del,0.0
BCL2L14,cnv_amp,0.0
BCL2L14,promoter,0.0
BCL2L11,mut_important,0.0
BCL2L11,cnv_del,0.0
BCL2L11,cnv_amp,0.0
BCL2L11,promoter,-5.048867e-05
BCL2L10,mut_important,0.0
BCL2L10,cnv_del,0.0
BCL2L10,cnv_amp,0.0
BCL2L10,promoter,0.0
BCL2L13,mut_important,0.0
BCL2L13,cnv_del,0.0
BCL2L13,cnv_amp,1.8239351e-08
BCL2L13,promoter,1.2734087e-09
BCL2L12,mut_important,0.0
BCL2L12,cnv_del,0.0
BCL2L12,cnv_amp,0.0
BCL2L12,promoter,0.0
TMIGD2,mut_important,0.0
TMIGD2,cnv_del,0.0
TMIGD2,cnv_amp,0.0
TMIGD2,promoter,0.0
ESCO1,mut_important,0.0
ESCO1,cnv_del,0.0
ESCO1,cnv_amp,0.0
ESCO1,promoter,0.0
NUP43,mut_important,0.0
NUP43,cnv_del,0.0
NUP43,cnv_amp,-7.265722e-05
NUP43,promoter,0.0
ZNF556,mut_important,0.0
ZNF556,cnv_del,0.0
ZNF556,cnv_amp,0.0
ZNF556,promoter,0.0
ZNF557,mut_important,0.0
ZNF557,cnv_del,0.0
ZNF557,cnv_amp,7.016718e-07
ZNF557,promoter,1.7143519e-07
ZNF554,mut_important,0.0
ZNF554,cnv_del,0.0
ZNF554,cnv_amp,0.0
ZNF554,promoter,-3.9243514e-07
ZNF555,mut_important,0.0
ZNF555,cnv_del,0.0
ZNF555,cnv_amp,0.0
ZNF555,promoter,-3.2445648e-08
ZNF552,mut_important,0.0
ZNF552,cnv_del,0.0
ZNF552,cnv_amp,5.5791894e-08
ZNF552,promoter,-2.2537577e-07
NCKAP1,mut_important,0.0
NCKAP1,cnv_del,0.0
NCKAP1,cnv_amp,0.0
NCKAP1,promoter,0.0
ZNF550,mut_important,0.0
ZNF550,cnv_del,0.0
ZNF550,cnv_amp,7.3295855e-06
ZNF550,promoter,0.0008997788
ZNF551,mut_important,0.0
ZNF551,cnv_del,0.0
ZNF551,cnv_amp,9.3969163e-07
ZNF551,promoter,2.3103e-06
SCEL,mut_important,0.0
SCEL,cnv_del,0.0
SCEL,cnv_amp,0.0
SCEL,promoter,0.0
MSX1,mut_important,0.0
MSX1,cnv_del,0.0
MSX1,cnv_amp,0.0
MSX1,promoter,0.0002744784
MSX2,mut_important,0.0
MSX2,cnv_del,0.0
MSX2,cnv_amp,0.00088502996
MSX2,promoter,0.0024822953
ADRM1,mut_important,0.0
ADRM1,cnv_del,0.0
ADRM1,cnv_amp,0.01355518
ADRM1,promoter,0.00014963579
C17orf80,mut_important,0.0
C17orf80,cnv_del,0.0
C17orf80,cnv_amp,0.0
C17orf80,promoter,0.0
ZNF558,mut_important,0.0
ZNF558,cnv_del,0.0
ZNF558,cnv_amp,0.0
ZNF558,promoter,8.012743e-07
ZNF559,mut_important,0.0
ZNF559,cnv_del,0.0
ZNF559,cnv_amp,-1.2267145e-06
ZNF559,promoter,2.0944155e-06
OR2AT4,mut_important,0.0
OR2AT4,cnv_del,0.0
OR2AT4,cnv_amp,5.296608e-08
OR2AT4,promoter,0.0
ISYNA1,mut_important,0.0
ISYNA1,cnv_del,0.0
ISYNA1,cnv_amp,-4.310526e-05
ISYNA1,promoter,-9.163201e-06
GTF2H3,mut_important,0.0
GTF2H3,cnv_del,0.0
GTF2H3,cnv_amp,0.0
GTF2H3,promoter,0.0
GTF2H2,mut_important,0.0
GTF2H2,cnv_del,0.0
GTF2H2,cnv_amp,0.0
GTF2H2,promoter,0.0
GTF2H1,mut_important,0.0
GTF2H1,cnv_del,0.0
GTF2H1,cnv_amp,0.0
GTF2H1,promoter,0.0
NCDN,mut_important,0.0
NCDN,cnv_del,0.0
NCDN,cnv_amp,0.0
NCDN,promoter,0.0
GTF2H5,mut_important,0.0
GTF2H5,cnv_del,0.0
GTF2H5,cnv_amp,0.0
GTF2H5,promoter,0.0
GTF2H4,mut_important,0.0
GTF2H4,cnv_del,0.0
GTF2H4,cnv_amp,0.0
GTF2H4,promoter,0.0
MAPKAP1,mut_important,0.0
MAPKAP1,cnv_del,0.0
MAPKAP1,cnv_amp,1.897128e-05
MAPKAP1,promoter,2.426108e-06
TVP23C,mut_important,0.0
TVP23C,cnv_del,0.0
TVP23C,cnv_amp,0.0
TVP23C,promoter,0.0
DNAJC7,mut_important,0.0
DNAJC7,cnv_del,0.0
DNAJC7,cnv_amp,0.0
DNAJC7,promoter,0.0
ALDH1B1,mut_important,0.0
ALDH1B1,cnv_del,0.0
ALDH1B1,cnv_amp,0.00012752814
ALDH1B1,promoter,0.0
DEFB125,mut_important,0.0
DEFB125,cnv_del,0.0
DEFB125,cnv_amp,0.0
DEFB125,promoter,0.0
COX7A2L,mut_important,0.0
COX7A2L,cnv_del,0.0
COX7A2L,cnv_amp,0.0
COX7A2L,promoter,0.00016209015
PCDH8,mut_important,0.0
PCDH8,cnv_del,0.0
PCDH8,cnv_amp,0.0
PCDH8,promoter,0.0
PCDH9,mut_important,0.0
PCDH9,cnv_del,0.0
PCDH9,cnv_amp,0.0
PCDH9,promoter,0.0
DBX1,mut_important,0.0
DBX1,cnv_del,0.0
DBX1,cnv_amp,0.0
DBX1,promoter,0.0
RPL26L1,mut_important,0.0
RPL26L1,cnv_del,0.0
RPL26L1,cnv_amp,5.0622883e-05
RPL26L1,promoter,-1.6966807e-05
SAXO2,mut_important,0.0
SAXO2,cnv_del,0.0
SAXO2,cnv_amp,0.0
SAXO2,promoter,0.0
RPL38,mut_important,0.0
RPL38,cnv_del,0.0
RPL38,cnv_amp,0.0009947036
RPL38,promoter,0.0
RPL39,mut_important,0.0
RPL39,cnv_del,-5.579981e-06
RPL39,cnv_amp,-5.2401506e-06
RPL39,promoter,-0.0006667294
RPL36,mut_important,0.0
RPL36,cnv_del,0.0
RPL36,cnv_amp,0.00019095457
RPL36,promoter,-6.522353e-05
RPL37,mut_important,0.0
RPL37,cnv_del,0.0
RPL37,cnv_amp,2.8944046e-06
RPL37,promoter,-8.094827e-05
RPL34,mut_important,0.0
RPL34,cnv_del,0.0
RPL34,cnv_amp,0.0
RPL34,promoter,-9.929866e-06
RPL35,mut_important,0.0
RPL35,cnv_del,0.0
RPL35,cnv_amp,0.00048464665
RPL35,promoter,0.0
RPL32,mut_important,0.0
RPL32,cnv_del,0.0
RPL32,cnv_amp,-6.929959e-05
RPL32,promoter,0.0
RPL30,mut_important,0.0
RPL30,cnv_del,0.0
RPL30,cnv_amp,0.008746671
RPL30,promoter,1.2905728e-05
RPL31,mut_important,0.0
RPL31,cnv_del,0.0
RPL31,cnv_amp,0.0
RPL31,promoter,0.0
TARBP2,mut_important,0.0
TARBP2,cnv_del,0.0
TARBP2,cnv_amp,0.0
TARBP2,promoter,0.0
TARBP1,mut_important,0.0
TARBP1,cnv_del,0.0
TARBP1,cnv_amp,0.0
TARBP1,promoter,0.0
CTTNBP2NL,mut_important,0.0
CTTNBP2NL,cnv_del,0.0
CTTNBP2NL,cnv_amp,0.0
CTTNBP2NL,promoter,0.0
ATF5,mut_important,0.0
ATF5,cnv_del,0.0
ATF5,cnv_amp,0.0
ATF5,promoter,0.0
ATF4,mut_important,0.0
ATF4,cnv_del,0.0
ATF4,cnv_amp,0.002091698
ATF4,promoter,0.0028692638
ATF7,mut_important,0.0
ATF7,cnv_del,0.0
ATF7,cnv_amp,0.0
ATF7,promoter,0.0
ATF6,mut_important,0.0
ATF6,cnv_del,0.0
ATF6,cnv_amp,-0.021925904
ATF6,promoter,0.0
ATF1,mut_important,0.0
ATF1,cnv_del,0.0
ATF1,cnv_amp,8.378506e-05
ATF1,promoter,-1.3836802e-05
ATF3,mut_important,0.0
ATF3,cnv_del,0.0
ATF3,cnv_amp,0.0
ATF3,promoter,0.0
ATF2,mut_important,0.0
ATF2,cnv_del,0.0
ATF2,cnv_amp,0.0
ATF2,promoter,-0.0009246058
SMARCC2,mut_important,-2.999706e-05
SMARCC2,cnv_del,0.0
SMARCC2,cnv_amp,0.0
SMARCC2,promoter,0.0
PPP1R42,mut_important,0.0
PPP1R42,cnv_del,0.0
PPP1R42,cnv_amp,0.0
PPP1R42,promoter,0.0
SMARCC1,mut_important,-1.9858821e-06
SMARCC1,cnv_del,-6.8195135e-07
SMARCC1,cnv_amp,0.0
SMARCC1,promoter,-3.5202386e-06
RYK,mut_important,0.0
RYK,cnv_del,0.0
RYK,cnv_amp,1.2950107e-05
RYK,promoter,-8.693465e-06
BUB1B,mut_important,0.0
BUB1B,cnv_del,0.0
BUB1B,cnv_amp,0.0
BUB1B,promoter,0.0
SUMO1,mut_important,0.0
SUMO1,cnv_del,0.0
SUMO1,cnv_amp,0.0
SUMO1,promoter,0.0
TMCO1,mut_important,0.0
TMCO1,cnv_del,0.0
TMCO1,cnv_amp,0.0
TMCO1,promoter,0.0
CTTNBP2,mut_important,0.0
CTTNBP2,cnv_del,0.0
CTTNBP2,cnv_amp,0.0
CTTNBP2,promoter,0.0
SUMO2,mut_important,0.0
SUMO2,cnv_del,0.0
SUMO2,cnv_amp,0.0038621896
SUMO2,promoter,-0.023214113
TMCO4,mut_important,0.0
TMCO4,cnv_del,0.0
TMCO4,cnv_amp,0.0
TMCO4,promoter,0.0
SUMO4,mut_important,0.0
SUMO4,cnv_del,0.0
SUMO4,cnv_amp,0.00029607
SUMO4,promoter,0.0
TMCO6,mut_important,0.0
TMCO6,cnv_del,0.0
TMCO6,cnv_amp,0.0
TMCO6,promoter,0.0
PPWD1,mut_important,0.0
PPWD1,cnv_del,0.0
PPWD1,cnv_amp,0.0
PPWD1,promoter,0.0
KIAA0319,mut_important,0.0
KIAA0319,cnv_del,0.0
KIAA0319,cnv_amp,0.0
KIAA0319,promoter,0.0
IFNW1,mut_important,0.0
IFNW1,cnv_del,2.1938743e-07
IFNW1,cnv_amp,1.377059e-07
IFNW1,promoter,0.0
BLOC1S6,mut_important,0.0
BLOC1S6,cnv_del,0.0
BLOC1S6,cnv_amp,0.0
BLOC1S6,promoter,0.0
LHX2,mut_important,0.0
LHX2,cnv_del,0.0
LHX2,cnv_amp,0.0
LHX2,promoter,0.0
SDF4,mut_important,0.0
SDF4,cnv_del,0.0
SDF4,cnv_amp,0.0
SDF4,promoter,0.0
LHX4,mut_important,0.0
LHX4,cnv_del,0.0
LHX4,cnv_amp,0.0
LHX4,promoter,0.0
LHX5,mut_important,0.0
LHX5,cnv_del,0.0
LHX5,cnv_amp,0.0
LHX5,promoter,0.0
BLOC1S1,mut_important,0.0
BLOC1S1,cnv_del,0.0
BLOC1S1,cnv_amp,0.0
BLOC1S1,promoter,0.0
PTGER4,mut_important,0.0
PTGER4,cnv_del,0.0
PTGER4,cnv_amp,0.001194325
PTGER4,promoter,-9.562667e-05
LHX9,mut_important,0.0
LHX9,cnv_del,0.0
LHX9,cnv_amp,0.0
LHX9,promoter,0.0
PTGER1,mut_important,0.0
PTGER1,cnv_del,0.0
PTGER1,cnv_amp,0.0009274435
PTGER1,promoter,0.0
PTGER2,mut_important,0.0
PTGER2,cnv_del,0.0
PTGER2,cnv_amp,0.0020911056
PTGER2,promoter,0.0013973884
PTGER3,mut_important,0.0
PTGER3,cnv_del,0.0
PTGER3,cnv_amp,5.4924407e-05
PTGER3,promoter,0.0
TOR3A,mut_important,0.0
TOR3A,cnv_del,0.0
TOR3A,cnv_amp,0.0
TOR3A,promoter,0.0
NAA30,mut_important,0.0
NAA30,cnv_del,0.0
NAA30,cnv_amp,0.0
NAA30,promoter,0.0
NADK2,mut_important,0.0
NADK2,cnv_del,0.0
NADK2,cnv_amp,-0.00013355871
NADK2,promoter,-1.9044446e-05
MTMR14,mut_important,0.0
MTMR14,cnv_del,0.0
MTMR14,cnv_amp,-0.0011906609
MTMR14,promoter,-0.001996511
B3GALT4,mut_important,0.0
B3GALT4,cnv_del,0.0
B3GALT4,cnv_amp,0.0
B3GALT4,promoter,0.0003026679
B3GALT5,mut_important,0.0
B3GALT5,cnv_del,-3.7809987e-06
B3GALT5,cnv_amp,-4.2650317e-06
B3GALT5,promoter,-9.758268e-06
B3GALT6,mut_important,0.0
B3GALT6,cnv_del,0.0
B3GALT6,cnv_amp,0.0
B3GALT6,promoter,-3.067346e-07
SLC38A6,mut_important,0.0
SLC38A6,cnv_del,0.0
SLC38A6,cnv_amp,0.0
SLC38A6,promoter,0.0
CTNNAL1,mut_important,0.0
CTNNAL1,cnv_del,0.0
CTNNAL1,cnv_amp,0.0
CTNNAL1,promoter,0.0
B3GALT1,mut_important,0.0
B3GALT1,cnv_del,0.0
B3GALT1,cnv_amp,0.0
B3GALT1,promoter,0.0
B3GALT2,mut_important,0.0
B3GALT2,cnv_del,0.0
B3GALT2,cnv_amp,-4.8957604e-06
B3GALT2,promoter,0.0
SLC38A2,mut_important,0.0
SLC38A2,cnv_del,0.0
SLC38A2,cnv_amp,-4.4887092e-06
SLC38A2,promoter,7.817754e-06
TMEM184A,mut_important,0.0
TMEM184A,cnv_del,0.0
TMEM184A,cnv_amp,0.0
TMEM184A,promoter,0.0
MDFIC,mut_important,0.0
MDFIC,cnv_del,0.0
MDFIC,cnv_amp,0.0
MDFIC,promoter,0.0
SLC38A9,mut_important,0.0
SLC38A9,cnv_del,5.5483792e-06
SLC38A9,cnv_amp,0.0
SLC38A9,promoter,-6.273361e-06
SLC38A8,mut_important,0.0
SLC38A8,cnv_del,0.0
SLC38A8,cnv_amp,0.0
SLC38A8,promoter,0.0
STK3,mut_important,0.0
STK3,cnv_del,0.0
STK3,cnv_amp,0.0015136393
STK3,promoter,0.0
STK4,mut_important,0.0
STK4,cnv_del,0.0
STK4,cnv_amp,0.00030046923
STK4,promoter,-0.00017778936
CSF3R,mut_important,0.0
CSF3R,cnv_del,0.0
CSF3R,cnv_amp,6.3469095e-05
CSF3R,promoter,0.0
OCA2,mut_important,0.0
OCA2,cnv_del,0.0
OCA2,cnv_amp,0.0
OCA2,promoter,0.0
CXCL11,mut_important,0.0
CXCL11,cnv_del,0.0
CXCL11,cnv_amp,0.0
CXCL11,promoter,0.0
CYP3A7,mut_important,0.0
CYP3A7,cnv_del,0.0
CYP3A7,cnv_amp,-6.342485e-06
CYP3A7,promoter,0.0
CXCL13,mut_important,0.0
CXCL13,cnv_del,0.0
CXCL13,cnv_amp,0.0
CXCL13,promoter,0.0
CYP3A5,mut_important,0.0
CYP3A5,cnv_del,0.0
CYP3A5,cnv_amp,6.2468316e-05
CYP3A5,promoter,0.0
TMEM9B,mut_important,0.0
TMEM9B,cnv_del,0.0
TMEM9B,cnv_amp,0.0
TMEM9B,promoter,0.0
CXCL17,mut_important,0.0
CXCL17,cnv_del,0.0
CXCL17,cnv_amp,0.0
CXCL17,promoter,0.0
CXCL16,mut_important,0.0
CXCL16,cnv_del,0.0
CXCL16,cnv_amp,0.0
CXCL16,promoter,-5.5784864e-07
OR13C4,mut_important,0.0
OR13C4,cnv_del,0.0
OR13C4,cnv_amp,1.7923605e-06
OR13C4,promoter,0.0
OR13C5,mut_important,0.0
OR13C5,cnv_del,0.0
OR13C5,cnv_amp,-1.0261705e-06
OR13C5,promoter,0.0
UBE4A,mut_important,0.0
UBE4A,cnv_del,0.0
UBE4A,cnv_amp,0.0
UBE4A,promoter,0.0
OR13C2,mut_important,0.0
OR13C2,cnv_del,0.0
OR13C2,cnv_amp,2.3055588e-06
OR13C2,promoter,0.0
OR13C3,mut_important,0.0
OR13C3,cnv_del,0.0
OR13C3,cnv_amp,4.2042072e-07
OR13C3,promoter,0.0
HCN1,mut_important,0.0
HCN1,cnv_del,0.0
HCN1,cnv_amp,-2.7332069e-06
HCN1,promoter,1.9586956e-05
HCN3,mut_important,0.0
HCN3,cnv_del,0.0
HCN3,cnv_amp,-0.00077349925
HCN3,promoter,5.960503e-07
HCN2,mut_important,0.0
HCN2,cnv_del,0.0
HCN2,cnv_amp,-2.8508653e-05
HCN2,promoter,-8.788225e-06
OR13C8,mut_important,0.0
OR13C8,cnv_del,0.0
OR13C8,cnv_amp,2.221769e-07
OR13C8,promoter,0.0
OR13C9,mut_important,0.0
OR13C9,cnv_del,0.0
OR13C9,cnv_amp,8.4779293e-07
OR13C9,promoter,0.0
SNRNP25,mut_important,0.0
SNRNP25,cnv_del,0.0
SNRNP25,cnv_amp,0.0
SNRNP25,promoter,0.0
SNRNP27,mut_important,0.0
SNRNP27,cnv_del,0.0
SNRNP27,cnv_amp,0.0
SNRNP27,promoter,0.0
NAA35,mut_important,0.0
NAA35,cnv_del,0.0
NAA35,cnv_amp,0.0
NAA35,promoter,0.0
YBX1,mut_important,0.0
YBX1,cnv_del,0.0
YBX1,cnv_amp,0.0
YBX1,promoter,0.0
YBX3,mut_important,0.0
YBX3,cnv_del,0.0
YBX3,cnv_amp,6.2794056e-06
YBX3,promoter,-1.7243006e-07
YBX2,mut_important,0.0
YBX2,cnv_del,0.0
YBX2,cnv_amp,0.0
YBX2,promoter,0.0
RLN2,mut_important,0.0
RLN2,cnv_del,0.0
RLN2,cnv_amp,2.3527578e-05
RLN2,promoter,0.0
LRIT2,mut_important,0.0
LRIT2,cnv_del,0.0
LRIT2,cnv_amp,0.0
LRIT2,promoter,0.0
LRIT3,mut_important,0.0
LRIT3,cnv_del,0.0
LRIT3,cnv_amp,0.0
LRIT3,promoter,0.0
RLN3,mut_important,0.0
RLN3,cnv_del,0.0
RLN3,cnv_amp,0.00011256333
RLN3,promoter,0.0
GOLGA7B,mut_important,0.0
GOLGA7B,cnv_del,0.0
GOLGA7B,cnv_amp,0.0
GOLGA7B,promoter,0.0
PTGDR,mut_important,0.0
PTGDR,cnv_del,0.0
PTGDR,cnv_amp,-0.00010006139
PTGDR,promoter,0.0
PTGDS,mut_important,0.0
PTGDS,cnv_del,0.0
PTGDS,cnv_amp,-9.127176e-05
PTGDS,promoter,-0.010414034
STIP1,mut_important,0.0
STIP1,cnv_del,0.0
STIP1,cnv_amp,5.757574e-05
STIP1,promoter,-1.1023504e-06
OR6C1,mut_important,0.0
OR6C1,cnv_del,0.0
OR6C1,cnv_amp,0.0
OR6C1,promoter,0.0
NKG7,mut_important,0.0
NKG7,cnv_del,0.0
NKG7,cnv_amp,0.0
NKG7,promoter,0.0
CHIC2,mut_important,0.0
CHIC2,cnv_del,0.0
CHIC2,cnv_amp,0.0
CHIC2,promoter,0.0
CHIC1,mut_important,0.0
CHIC1,cnv_del,0.0
CHIC1,cnv_amp,0.0
CHIC1,promoter,0.0
TTC3,mut_important,0.0
TTC3,cnv_del,0.0
TTC3,cnv_amp,0.0
TTC3,promoter,0.0
DRP2,mut_important,0.0
DRP2,cnv_del,0.0
DRP2,cnv_amp,0.0
DRP2,promoter,0.0
RAB3GAP1,mut_important,0.0
RAB3GAP1,cnv_del,0.0
RAB3GAP1,cnv_amp,0.0
RAB3GAP1,promoter,0.0
PEPD,mut_important,0.0
