0,coef
hsa00010,-0.021156719
hsa00020,-0.0006656934
hsa00030,0.0069273785
hsa00040,0.0011976879
hsa00051,0.023849972
hsa00052,0.0031372986
hsa00053,0.007817494
hsa00061,-0.022675285
hsa00062,-0.00015028128
hsa00071,0.028647084
hsa00100,-0.018775528
hsa00120,0.00078664895
hsa00130,0.008320653
hsa00140,-0.03859022
hsa00190,0.27100068
hsa00220,-0.0057719797
hsa00230,0.068068825
hsa00232,-0.010373634
hsa00240,-0.0008214256
hsa00250,-0.00045984346
hsa00260,5.6028446e-05
hsa00270,-0.10421359
hsa00280,0.00013958379
hsa00290,3.4455772e-06
hsa00310,0.015584252
hsa00330,0.024055915
hsa00340,0.0018999514
hsa00350,0.0144212525
hsa00360,0.010654544
hsa00380,0.023096215
hsa00400,5.564455e-05
hsa00410,0.041076135
hsa00430,-0.0095556
hsa00440,-0.006234268
hsa00450,0.0004519297
hsa00470,-0.009214049
hsa00480,0.032490306
hsa00500,-0.006540598
hsa00510,0.01877402
hsa00511,0.0
hsa00512,0.0038083391
hsa00513,-0.003777745
hsa00514,0.0
hsa00515,0.0071835844
hsa00520,0.0076293517
hsa00524,2.9662255e-05
hsa00531,-0.029535254
hsa00532,0.00070055353
hsa00533,0.0
hsa00534,0.023443555
hsa00561,-0.0008299974
hsa00562,0.0056666215
hsa00563,0.003833998
hsa00564,0.0050732987
hsa00565,-0.0038563767
hsa00590,-0.0013149476
hsa00591,0.00068493374
hsa00592,0.00045247754
hsa00600,0.0049909838
hsa00601,0.010427471
hsa00603,-0.005015514
hsa00604,-0.0005117226
hsa00620,-0.044694874
hsa00630,-0.0059757647
hsa00640,0.0069457274
hsa00650,9.160788e-05
hsa00670,-0.00045383963
hsa00730,-9.0403315e-05
hsa00740,-0.002058751
hsa00750,0.001053684
hsa00760,-0.0030906554
hsa00770,0.0030347006
hsa00780,0.002121848
hsa00785,-0.00057660294
hsa00790,-0.032754283
hsa00830,0.004451211
hsa00860,-0.028616391
hsa00900,0.011644509
hsa00910,-0.00022302997
hsa00920,-0.0047515
hsa00970,0.0024017764
hsa00980,-0.032128017
hsa00982,0.0074879713
hsa00983,0.040414397
hsa01040,0.018299093
hsa01100,0.0
hsa01200,0.0
hsa01210,0.0
hsa01212,0.0
hsa01230,0.0
hsa01232,0.0
hsa01240,0.0
hsa01250,0.0
hsa01521,0.0
hsa01522,0.0
hsa01523,0.0
hsa01524,0.0
hsa02010,-0.04981913
hsa03008,0.0
hsa03010,0.0
hsa03013,0.0
hsa03015,0.0
hsa03018,0.0
hsa03020,0.0
hsa03022,0.0
hsa03030,0.0
hsa03040,0.0
hsa03050,0.0
hsa03060,0.0
hsa03250,0.0
hsa03260,-0.00064326957
hsa03264,-1.1474267e-05
hsa03265,0.0
hsa03266,0.0
hsa03267,0.0
hsa03320,-0.0059267515
hsa03410,0.0
hsa03420,0.0
hsa03430,0.0
hsa03440,0.0
hsa03450,0.0
hsa03460,0.0
hsa04010,0.015524107
hsa04012,-0.00044799867
hsa04014,-0.016689524
hsa04015,0.003753574
hsa04020,-0.00044332596
hsa04022,0.0010851022
hsa04024,0.07983092
hsa04060,0.0
hsa04061,0.0
hsa04062,-0.0072392114
hsa04064,0.0025946656
hsa04066,-0.013809766
hsa04068,0.0020212461
hsa04070,0.0023938918
hsa04071,0.0069339313
hsa04072,-0.06852483
hsa04080,0.11884504
hsa04110,0.0
hsa04114,0.060902018
hsa04115,0.0
hsa04120,0.0
hsa04122,-0.0003455848
hsa04130,0.0
hsa04136,0.00012853772
hsa04137,0.0
hsa04140,0.00046190084
hsa04141,-0.010440136
hsa04142,0.0033465459
hsa04144,-0.0022269848
hsa04145,-0.0017060569
hsa04146,0.0
hsa04150,-0.0008749605
hsa04151,0.011765191
hsa04152,-0.022732427
hsa04210,-0.0148371905
hsa04211,0.011985712
hsa04213,-0.009640512
hsa04215,0.0
hsa04216,-0.00054822495
hsa04217,-0.02253281
